Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;VelP;VelI;AngP;AngI;RotationFF
997;0.4963;0.4963;-5.6552;-5.6552;73;44;-0.0082;0.1866;-0.0011;-0.0226;-0.0002
998;0.4963;0.4963;-5.6552;-5.6552;75;48;0.0071;0.1866;-0.0013;-0.0226;-0.0002
999;0.4926;0.4963;-5.6207;-5.6552;79;50;0.0207;0.1866;-0.0026;-0.0226;-0.0002
1000;0.4889;0.4963;-5.5517;-5.6552;83;52;0.0328;0.1873;-0.0050;-0.0228;-0.0002
1001;0.4926;0.4963;-5.5862;-5.6552;81;50;0.0240;0.1873;-0.0048;-0.0228;-0.0002
1002;0.4889;0.4963;-5.7586;-5.6552;81;56;0.0361;0.1881;0.0035;-0.0228;-0.0002
1003;0.4889;0.4963;-5.6552;-5.6552;81;52;0.0273;0.1881;-0.0004;-0.0228;-0.0002
1004;0.4926;0.4963;-5.6552;-5.6552;79;50;0.0189;0.1884;-0.0009;-0.0228;-0.0002
1005;0.5000;0.4963;-5.6552;-5.6552;69;40;-0.0273;0.1881;-0.0006;-0.0228;-0.0002
1006;0.5000;0.4963;-5.7931;-5.6552;71;46;-0.0108;0.1881;0.0060;-0.0226;-0.0002
1007;0.5000;0.4963;-5.7586;-5.6552;71;44;-0.0152;0.1877;0.0035;-0.0226;-0.0002
1008;0.4963;0.4963;-5.6552;-5.6552;75;48;0.0038;0.1877;-0.0011;-0.0226;-0.0002
1009;0.4963;0.4963;-5.6897;-5.6552;73;46;-0.0020;0.1877;0.0001;-0.0226;-0.0002
1010;0.5000;0.4963;-5.8621;-5.6552;71;46;-0.0104;0.1877;0.0092;-0.0226;-0.0002
1011;0.5000;0.4963;-5.7586;-5.6552;71;44;-0.0148;0.1877;0.0038;-0.0226;-0.0002
1012;0.5000;0.4963;-5.6897;-5.6552;71;44;-0.0185;0.1873;0.0001;-0.0226;-0.0002
1013;0.4963;0.4963;-5.7241;-5.6552;73;46;-0.0027;0.1873;0.0033;-0.0226;-0.0002
1014;0.4963;0.4963;-5.7931;-5.6552;71;46;-0.0079;0.1873;0.0065;-0.0223;-0.0002
1015;0.5000;0.4963;-5.8276;-5.6552;69;46;-0.0115;0.1870;0.0072;-0.0223;-0.0002
1016;0.4963;0.4963;-5.8621;-5.6552;73;50;0.0035;0.1870;0.0084;-0.0223;-0.0002
1017;0.4926;0.4963;-5.8621;-5.6552;75;52;0.0178;0.1873;0.0099;-0.0223;-0.0002
1018;0.4889;0.4963;-5.9655;-5.6552;77;56;0.0298;0.1877;0.0138;-0.0221;-0.0002
1019;0.4926;0.4963;-5.8966;-5.6552;77;54;0.0214;0.1881;0.0109;-0.0221;-0.0002
1020;0.4926;0.4963;-5.8276;-5.6552;75;52;0.0145;0.1881;0.0072;-0.0219;-0.0002
1021;0.4963;0.4963;-5.7241;-5.6552;75;50;0.0075;0.1881;0.0033;-0.0219;-0.0002
1022;0.4963;0.4963;-5.6207;-5.6552;75;48;0.0035;0.1884;-0.0021;-0.0219;-0.0002
1023;0.4963;0.4963;-5.5862;-5.6552;75;46;-0.0009;0.1884;-0.0043;-0.0219;-0.0002
1024;0.4963;0.4963;-5.4828;-5.6552;73;44;-0.0097;0.1881;-0.0092;-0.0221;-0.0002
1025;0.4963;0.4963;-5.4828;-5.6552;77;46;0.0057;0.1881;-0.0084;-0.0221;-0.0002
1026;0.4889;0.4963;-5.5172;-5.6552;83;54;0.0390;0.1888;-0.0074;-0.0221;-0.0002
1027;0.4815;0.4963;-5.6552;-5.6552;89;62;0.0690;0.1895;-0.0013;-0.0221;-0.0002
1028;0.4889;0.4963;-5.6552;-5.6552;83;56;0.0368;0.1899;-0.0006;-0.0221;-0.0002
1029;0.4889;0.4963;-5.7586;-5.6552;79;54;0.0280;0.1903;0.0043;-0.0221;-0.0002
1030;0.5000;0.4963;-5.8276;-5.6552;69;46;-0.0189;0.1899;0.0074;-0.0221;-0.0002
1031;0.5037;0.4963;-5.7241;-5.6552;65;40;-0.0390;0.1895;0.0035;-0.0221;-0.0002
1032;0.5000;0.4963;-5.7931;-5.6552;67;44;-0.0229;0.1892;0.0065;-0.0221;-0.0002
1033;0.4963;0.4963;-5.6552;-5.6552;71;46;-0.0075;0.1892;-0.0004;-0.0221;-0.0002
1034;0.4963;0.4963;-5.6552;-5.6552;75;50;0.0075;0.1892;-0.0009;-0.0221;-0.0002
1035;0.4963;0.4963;-5.6207;-5.6552;75;48;0.0016;0.1895;-0.0028;-0.0221;-0.0002
1036;0.4926;0.4963;-5.6552;-5.6552;77;52;0.0174;0.1895;-0.0004;-0.0221;-0.0002
1037;0.4926;0.4963;-5.7931;-5.6552;75;52;0.0112;0.1895;0.0062;-0.0221;-0.0002
1038;0.5000;0.4963;-5.8276;-5.6552;69;46;-0.0170;0.1895;0.0074;-0.0219;-0.0002
1039;0.5000;0.4963;-5.7586;-5.6552;67;46;-0.0211;0.1892;0.0043;-0.0219;-0.0002
1040;0.4963;0.4963;-5.7931;-5.6552;71;48;-0.0049;0.1892;0.0060;-0.0219;-0.0002
1041;0.4926;0.4963;-5.8276;-5.6552;73;52;0.0097;0.1892;0.0082;-0.0219;-0.0002
1042;0.4963;0.4963;-5.8276;-5.6552;71;52;0.0035;0.1895;0.0082;-0.0216;-0.0002
1043;0.4926;0.4963;-5.8276;-5.6552;75;54;0.0174;0.1895;0.0079;-0.0216;-0.0002
1044;0.4889;0.4963;-5.7931;-5.6552;77;56;0.0298;0.1899;0.0055;-0.0216;-0.0002
1045;0.4926;0.4963;-5.7586;-5.6552;77;56;0.0244;0.1903;0.0048;-0.0216;-0.0002
1046;0.4889;0.4963;-5.7586;-5.6552;79;58;0.0339;0.1906;0.0050;-0.0214;-0.0002
1047;0.4926;0.4963;-5.7241;-5.6552;79;56;0.0255;0.1910;0.0018;-0.0214;-0.0002
1048;0.4963;0.4963;-5.6552;-5.6552;73;50;-0.0020;0.1910;-0.0004;-0.0214;-0.0002
1049;0.4963;0.4963;-5.6207;-5.6552;73;48;-0.0071;0.1910;-0.0031;-0.0216;-0.0002
1050;0.5037;0.4963;-5.5517;-5.6552;69;42;-0.0291;0.1906;-0.0060;-0.0216;-0.0002
1051;0.5000;0.4963;-5.5862;-5.6552;71;46;-0.0119;0.1903;-0.0048;-0.0216;-0.0002
1052;0.5037;0.4963;-5.5172;-5.6552;67;38;-0.0383;0.1899;-0.0072;-0.0216;-0.0002
1053;0.5000;0.4963;-5.5172;-5.6552;71;42;-0.0203;0.1895;-0.0077;-0.0216;-0.0002
1054;0.5037;0.4963;-5.5172;-5.6552;67;36;-0.0434;0.1892;-0.0077;-0.0219;-0.0002
1055;0.5037;0.4963;-5.5172;-5.6552;67;36;-0.0438;0.1884;-0.0079;-0.0219;-0.0002
1056;0.5037;0.4963;-5.5517;-5.6552;65;36;-0.0452;0.1881;-0.0055;-0.0219;-0.0002
1057;0.5000;0.4963;-5.6552;-5.6552;69;40;-0.0258;0.1877;-0.0013;-0.0219;-0.0002
1058;0.5000;0.4963;-5.7241;-5.6552;67;42;-0.0284;0.1873;0.0031;-0.0219;-0.0002
1059;0.5037;0.4963;-5.7241;-5.6552;64;38;-0.0460;0.1870;0.0021;-0.0219;-0.0002
1060;0.5074;0.4963;-5.7586;-5.6552;62;36;-0.0507;0.1862;0.0050;-0.0219;-0.0002
1061;0.5037;0.4963;-5.8276;-5.6552;65;40;-0.0320;0.1859;0.0074;-0.0219;-0.0002
1062;0.5074;0.4963;-5.8621;-5.6552;62;36;-0.0537;0.1851;0.0084;-0.0216;-0.0002
1063;0.5074;0.4963;-5.7931;-5.6552;62;36;-0.0533;0.1848;0.0065;-0.0216;-0.0002
1064;0.5037;0.4963;-5.7586;-5.6552;65;40;-0.0320;0.1840;0.0048;-0.0216;-0.0002
1065;0.5000;0.4963;-5.7241;-5.6552;69;44;-0.0145;0.1840;0.0026;-0.0216;-0.0002
1066;0.5000;0.4963;-5.6552;-5.6552;69;40;-0.0203;0.1837;-0.0001;-0.0216;-0.0002
1067;0.4963;0.4963;-5.6552;-5.6552;73;44;-0.0046;0.1837;-0.0001;-0.0216;-0.0002
1068;0.5037;0.4963;-5.6207;-5.6552;67;38;-0.0287;0.1833;-0.0016;-0.0216;-0.0002
1069;0.5000;0.4963;-5.6552;-5.6552;71;44;-0.0104;0.1833;-0.0011;-0.0216;-0.0002
1070;0.5000;0.4963;-5.6897;-5.6552;69;42;-0.0141;0.1829;0.0013;-0.0216;-0.0002
1071;0.4963;0.4963;-5.6897;-5.6552;73;46;-0.0002;0.1829;0.0016;-0.0216;-0.0002
1072;0.4926;0.4963;-5.7241;-5.6552;75;50;0.0145;0.1833;0.0023;-0.0216;-0.0002
1073;0.4926;0.4963;-5.7586;-5.6552;75;50;0.0108;0.1833;0.0043;-0.0214;-0.0002
1074;0.4926;0.4963;-5.7931;-5.6552;77;52;0.0211;0.1837;0.0060;-0.0214;-0.0002
1075;0.4963;0.4963;-5.8621;-5.6552;71;46;-0.0060;0.1837;0.0087;-0.0214;-0.0002
1076;0.4926;0.4963;-5.7931;-5.6552;75;50;0.0086;0.1837;0.0065;-0.0214;-0.0002
1077;0.4963;0.4963;-5.8621;-5.6552;73;48;0.0024;0.1837;0.0087;-0.0211;-0.0002
1078;0.4963;0.4963;-5.8276;-5.6552;73;48;0.0016;0.1837;0.0077;-0.0211;-0.0002
1079;0.4926;0.4963;-5.8276;-5.6552;75;50;0.0112;0.1840;0.0082;-0.0211;-0.0002
1080;0.4963;0.4963;-5.8276;-5.6552;73;48;0.0046;0.1840;0.0070;-0.0211;-0.0002
1081;0.4926;0.4963;-5.7931;-5.6552;75;52;0.0185;0.1840;0.0060;-0.0209;-0.0002
1082;0.4926;0.4963;-5.7586;-5.6552;75;50;0.0119;0.1844;0.0043;-0.0209;-0.0002
1083;0.4926;0.4963;-5.7241;-5.6552;79;52;0.0258;0.1848;0.0031;-0.0209;-0.0002
1084;0.4889;0.4963;-5.7241;-5.6552;81;56;0.0383;0.1851;0.0028;-0.0209;-0.0002
1085;0.4852;0.4963;-5.7931;-5.6552;83;58;0.0467;0.1855;0.0057;-0.0209;-0.0002
1086;0.4889;0.4963;-5.7241;-5.6552;81;56;0.0364;0.1862;0.0033;-0.0209;-0.0002
1087;0.4889;0.4963;-5.8621;-5.6552;77;54;0.0273;0.1866;0.0094;-0.0206;-0.0002
1088;0.4889;0.4963;-5.7931;-5.6552;81;56;0.0397;0.1870;0.0065;-0.0206;-0.0002
1089;0.4852;0.4963;-5.7586;-5.6552;83;58;0.0493;0.1873;0.0043;-0.0206;-0.0002
1090;0.4926;0.4963;-5.7931;-5.6552;77;54;0.0196;0.1877;0.0065;-0.0206;-0.0002
1091;0.4926;0.4963;-5.7586;-5.6552;75;52;0.0123;0.1881;0.0045;-0.0206;-0.0002
1092;0.4963;0.4963;-5.7241;-5.6552;75;50;0.0060;0.1881;0.0021;-0.0204;-0.0002
1093;0.5000;0.4963;-5.5862;-5.6552;71;42;-0.0196;0.1877;-0.0038;-0.0206;-0.0002
1094;0.4963;0.4963;-5.5862;-5.6552;73;46;-0.0035;0.1877;-0.0038;-0.0206;-0.0002
1095;0.4889;0.4963;-5.5862;-5.6552;81;54;0.0306;0.1881;-0.0045;-0.0206;-0.0002
1096;0.4926;0.4963;-5.5517;-5.6552;79;52;0.0222;0.1884;-0.0055;-0.0206;-0.0002
1097;0.4963;0.4963;-5.6552;-5.6552;73;48;-0.0009;0.1884;-0.0013;-0.0206;-0.0002
1098;0.4963;0.4963;-5.5862;-5.6552;73;46;-0.0057;0.1884;-0.0038;-0.0206;-0.0002
1099;0.4963;0.4963;-5.7586;-5.6552;73;50;0.0053;0.1884;0.0045;-0.0206;-0.0002
1100;0.4926;0.4963;-5.8621;-5.6552;75;54;0.0189;0.1884;0.0094;-0.0206;-0.0002
1101;0.4926;0.4963;-5.7931;-5.6552;75;52;0.0115;0.1888;0.0062;-0.0204;-0.0002
1102;0.4963;0.4963;-5.8621;-5.6552;73;52;0.0057;0.1888;0.0096;-0.0204;-0.0002
1103;0.4963;0.4963;-5.8966;-5.6552;71;50;-0.0009;0.1888;0.0106;-0.0204;-0.0002
1104;0.4963;0.4963;-5.8621;-5.6552;71;50;-0.0064;0.1888;0.0094;-0.0201;-0.0002
1105;0.5000;0.4963;-5.7586;-5.6552;71;46;-0.0112;0.1884;0.0043;-0.0201;-0.0002
1106;0.5000;0.4963;-5.7241;-5.6552;69;46;-0.0137;0.1884;0.0035;-0.0201;-0.0002
1107;0.5000;0.4963;-5.7586;-5.6552;69;46;-0.0189;0.1881;0.0045;-0.0201;-0.0002
1108;0.5000;0.4963;-5.7931;-5.6552;67;44;-0.0225;0.1881;0.0055;-0.0201;-0.0002
1109;0.5000;0.4963;-5.6897;-5.6552;67;44;-0.0255;0.1877;0.0018;-0.0201;-0.0002
1110;0.4963;0.4963;-5.7241;-5.6552;71;46;-0.0082;0.1873;0.0031;-0.0201;-0.0002
1111;0.5000;0.4963;-5.6897;-5.6552;69;46;-0.0126;0.1873;0.0018;-0.0199;-0.0002
1112;0.5000;0.4963;-5.6207;-5.6552;71;44;-0.0167;0.1870;-0.0028;-0.0201;-0.0002
1113;0.5000;0.4963;-5.6552;-5.6552;69;44;-0.0207;0.1870;-0.0011;-0.0201;-0.0002
1114;0.5000;0.4963;-5.5172;-5.6552;69;40;-0.0244;0.1866;-0.0079;-0.0201;-0.0002
1115;0.4963;0.4963;-5.4483;-5.6552;73;44;-0.0075;0.1866;-0.0104;-0.0201;-0.0002
1116;0.5000;0.4963;-5.5862;-5.6552;71;44;-0.0115;0.1862;-0.0040;-0.0201;-0.0002
1117;0.4963;0.4963;-5.5862;-5.6552;75;48;0.0035;0.1862;-0.0043;-0.0204;-0.0002
1118;0.4926;0.4963;-5.6897;-5.6552;77;52;0.0178;0.1866;0.0001;-0.0204;-0.0002
1119;0.4889;0.4963;-5.7586;-5.6552;77;56;0.0298;0.1870;0.0045;-0.0201;-0.0002
1120;0.4926;0.4963;-5.7586;-5.6552;77;54;0.0225;0.1873;0.0038;-0.0201;-0.0002
1121;0.4963;0.4963;-5.8276;-5.6552;71;48;-0.0049;0.1873;0.0079;-0.0201;-0.0002
1122;0.5037;0.4963;-5.8276;-5.6552;65;44;-0.0291;0.1870;0.0070;-0.0201;-0.0002
1123;0.5000;0.4963;-5.7586;-5.6552;69;46;-0.0126;0.1866;0.0043;-0.0201;-0.0002
1124;0.4963;0.4963;-5.8276;-5.6552;71;50;0.0027;0.1866;0.0067;-0.0199;-0.0002
1125;0.4926;0.4963;-5.8276;-5.6552;75;54;0.0189;0.1870;0.0079;-0.0199;-0.0002
1126;0.4889;0.4963;-5.8276;-5.6552;77;56;0.0317;0.1873;0.0079;-0.0199;-0.0002
1127;0.4852;0.4963;-5.8621;-5.6552;83;62;0.0595;0.1881;0.0094;-0.0197;-0.0002
1128;0.4852;0.4963;-5.7931;-5.6552;81;60;0.0485;0.1888;0.0057;-0.0197;-0.0002
1129;0.4889;0.4963;-5.7586;-5.6552;81;58;0.0379;0.1892;0.0038;-0.0197;-0.0002
1130;0.4889;0.4963;-5.6897;-5.6552;79;56;0.0295;0.1895;0.0011;-0.0197;-0.0002
1131;0.4926;0.4963;-5.5862;-5.6552;79;52;0.0207;0.1899;-0.0043;-0.0197;-0.0002
1132;0.4889;0.4963;-5.5172;-5.6552;81;54;0.0328;0.1903;-0.0079;-0.0197;-0.0002
1133;0.4889;0.4963;-5.5172;-5.6552;83;58;0.0438;0.1906;-0.0072;-0.0199;-0.0002
1134;0.4852;0.4963;-5.5172;-5.6552;87;60;0.0569;0.1914;-0.0077;-0.0199;-0.0002
1135;0.4852;0.4963;-5.4483;-5.6552;89;62;0.0635;0.1921;-0.0104;-0.0199;-0.0002
1136;0.4852;0.4963;-5.4828;-5.6552;87;60;0.0511;0.1928;-0.0087;-0.0201;-0.0002
1137;0.4926;0.4963;-5.4828;-5.6552;79;52;0.0203;0.1928;-0.0084;-0.0201;-0.0002
1138;0.4963;0.4963;-5.5172;-5.6552;73;48;-0.0064;0.1928;-0.0065;-0.0201;-0.0002
1139;0.5000;0.4963;-5.5517;-5.6552;69;44;-0.0277;0.1925;-0.0062;-0.0201;-0.0002
1140;0.4963;0.4963;-5.5517;-5.6552;73;48;-0.0097;0.1925;-0.0060;-0.0204;-0.0002
1141;0.4963;0.4963;-5.5862;-5.6552;75;50;0.0024;0.1925;-0.0043;-0.0204;-0.0002
1142;0.4963;0.4963;-5.4828;-5.6552;73;48;-0.0031;0.1925;-0.0084;-0.0204;-0.0002
1143;0.4963;0.4963;-5.5172;-5.6552;73;48;-0.0086;0.1925;-0.0074;-0.0204;-0.0002
1144;0.5037;0.4963;-5.4483;-5.6552;69;40;-0.0320;0.1921;-0.0104;-0.0206;-0.0002
1145;0.5037;0.4963;-5.5517;-5.6552;67;40;-0.0346;0.1914;-0.0055;-0.0206;-0.0002
1146;0.5074;0.4963;-5.6207;-5.6552;62;38;-0.0559;0.1910;-0.0018;-0.0206;-0.0002
1147;0.5074;0.4963;-5.6207;-5.6552;62;38;-0.0559;0.1903;-0.0021;-0.0206;-0.0002
1148;0.5000;0.4963;-5.5862;-5.6552;69;46;-0.0137;0.1899;-0.0038;-0.0206;-0.0002
1149;0.4963;0.4963;-5.6207;-5.6552;73;50;-0.0013;0.1899;-0.0021;-0.0206;-0.0002
1150;0.4963;0.4963;-5.6897;-5.6552;71;48;-0.0060;0.1899;0.0016;-0.0206;-0.0002
1151;0.4926;0.4963;-5.7931;-5.6552;73;52;0.0086;0.1899;0.0057;-0.0206;-0.0002
1152;0.5000;0.4963;-5.7931;-5.6552;67;48;-0.0170;0.1899;0.0060;-0.0206;-0.0002
1153;0.5000;0.4963;-5.7586;-5.6552;67;48;-0.0181;0.1895;0.0040;-0.0206;-0.0002
1154;0.5000;0.4963;-5.7586;-5.6552;67;46;-0.0211;0.1895;0.0048;-0.0204;-0.0002
1155;0.5000;0.4963;-5.6552;-5.6552;67;44;-0.0273;0.1892;-0.0016;-0.0204;-0.0002
1156;0.5037;0.4963;-5.5862;-5.6552;67;42;-0.0295;0.1888;-0.0033;-0.0206;-0.0002
1157;0.5000;0.4963;-5.6552;-5.6552;69;46;-0.0130;0.1884;-0.0011;-0.0206;-0.0002
1158;0.5037;0.4963;-5.5862;-5.6552;65;40;-0.0361;0.1881;-0.0043;-0.0206;-0.0002
1159;0.5000;0.4963;-5.5517;-5.6552;69;44;-0.0181;0.1881;-0.0060;-0.0206;-0.0002
1160;0.5000;0.4963;-5.4483;-5.6552;69;42;-0.0214;0.1877;-0.0099;-0.0206;-0.0002
1161;0.4926;0.4963;-5.4138;-5.6552;77;50;0.0141;0.1877;-0.0118;-0.0209;-0.0002
1162;0.4963;0.4963;-5.4483;-5.6552;73;44;-0.0075;0.1877;-0.0114;-0.0209;-0.0002
1163;0.5000;0.4963;-5.4483;-5.6552;71;44;-0.0145;0.1877;-0.0099;-0.0209;-0.0002
1164;0.5000;0.4963;-5.4828;-5.6552;69;42;-0.0207;0.1873;-0.0084;-0.0211;-0.0002
1165;0.4963;0.4963;-5.5517;-5.6552;73;46;-0.0042;0.1873;-0.0062;-0.0211;-0.0002
1166;0.4963;0.4963;-5.5517;-5.6552;71;46;-0.0090;0.1873;-0.0055;-0.0211;-0.0002
1167;0.5000;0.4963;-5.6207;-5.6552;71;46;-0.0108;0.1870;-0.0026;-0.0211;-0.0002
1168;0.5000;0.4963;-5.6897;-5.6552;69;46;-0.0152;0.1870;0.0006;-0.0211;-0.0002
1169;0.5000;0.4963;-5.6552;-5.6552;67;44;-0.0222;0.1866;-0.0001;-0.0211;-0.0002
1170;0.5000;0.4963;-5.6897;-5.6552;67;42;-0.0251;0.1862;0.0009;-0.0211;-0.0002
1171;0.5000;0.4963;-5.6207;-5.6552;67;40;-0.0273;0.1859;-0.0018;-0.0211;-0.0002
1172;0.5074;0.4963;-5.5862;-5.6552;64;36;-0.0471;0.1855;-0.0033;-0.0211;-0.0002
1173;0.5000;0.4963;-5.6207;-5.6552;67;40;-0.0284;0.1851;-0.0023;-0.0211;-0.0002
1174;0.5037;0.4963;-5.5517;-5.6552;67;38;-0.0335;0.1848;-0.0055;-0.0214;-0.0002
1175;0.5000;0.4963;-5.5862;-5.6552;69;42;-0.0159;0.1844;-0.0038;-0.0214;-0.0002
1176;0.5074;0.4963;-5.6552;-5.6552;62;34;-0.0548;0.1837;-0.0013;-0.0214;-0.0002
1177;0.5037;0.4963;-5.6207;-5.6552;65;36;-0.0383;0.1833;-0.0031;-0.0214;-0.0002
1178;0.5000;0.4963;-5.6207;-5.6552;69;40;-0.0203;0.1833;-0.0016;-0.0214;-0.0002
1179;0.4963;0.4963;-5.6552;-5.6552;71;46;-0.0042;0.1829;0.0001;-0.0214;-0.0002
1180;0.4963;0.4963;-5.6552;-5.6552;71;44;-0.0090;0.1829;-0.0009;-0.0214;-0.0002
1181;0.4963;0.4963;-5.6897;-5.6552;75;48;0.0060;0.1829;0.0013;-0.0214;-0.0002
1182;0.5000;0.4963;-5.6897;-5.6552;69;42;-0.0185;0.1829;0.0013;-0.0214;-0.0002
1183;0.4963;0.4963;-5.7241;-5.6552;71;46;-0.0031;0.1829;0.0035;-0.0214;-0.0002
1184;0.4926;0.4963;-5.7931;-5.6552;73;50;0.0115;0.1829;0.0057;-0.0214;-0.0002
1185;0.4926;0.4963;-5.7241;-5.6552;77;52;0.0247;0.1833;0.0033;-0.0211;-0.0002
1186;0.4926;0.4963;-5.6897;-5.6552;77;50;0.0192;0.1833;0.0006;-0.0211;-0.0002
1187;0.4889;0.4963;-5.7241;-5.6552;79;54;0.0324;0.1840;0.0023;-0.0211;-0.0002
1188;0.4926;0.4963;-5.5862;-5.6552;79;50;0.0207;0.1840;-0.0040;-0.0211;-0.0002
1189;0.4926;0.4963;-5.6897;-5.6552;75;50;0.0134;0.1844;0.0016;-0.0211;-0.0002
1190;0.4926;0.4963;-5.6207;-5.6552;79;52;0.0262;0.1848;-0.0026;-0.0211;-0.0002
1191;0.4889;0.4963;-5.4483;-5.6552;83;52;0.0390;0.1851;-0.0109;-0.0214;-0.0002
1192;0.4889;0.4963;-5.5517;-5.6552;81;52;0.0284;0.1855;-0.0060;-0.0214;-0.0002
1193;0.4852;0.4963;-5.4483;-5.6552;89;58;0.0595;0.1862;-0.0106;-0.0214;-0.0002
1194;0.4778;0.4963;-5.3793;-5.6552;95;62;0.0873;0.1873;-0.0136;-0.0216;-0.0002
1195;0.4815;0.4963;-5.5172;-5.6552;93;62;0.0738;0.1881;-0.0074;-0.0216;-0.0002
1196;0.4852;0.4963;-5.4138;-5.6552;91;58;0.0610;0.1888;-0.0126;-0.0219;-0.0002
1197;0.4926;0.4963;-5.4483;-5.5517;67;60;0.0108;0.1888;-0.0052;-0.0219;0.0486
1198;0.4963;0.4963;-5.4138;-5.4138;65;60;0.0042;0.1888;-0.0006;-0.0219;0.0486
1199;0.4963;0.4963;-5.3448;-5.3103;64;58;-0.0016;0.1888;0.0021;-0.0219;0.0486
1200;0.4963;0.4963;-5.2759;-5.1724;64;60;-0.0020;0.1888;0.0043;-0.0219;0.0486
1201;0.4926;0.4963;-5.2414;-5.0690;64;64;0.0123;0.1892;0.0087;-0.0216;0.0486
1202;0.4963;0.4963;-4.9310;-4.9310;64;60;0.0013;0.1892;0.0004;-0.0216;0.0486
1203;0.4963;0.4963;-4.8621;-4.8276;62;58;-0.0046;0.1892;0.0028;-0.0216;0.0486
1204;0.4926;0.4963;-4.6897;-4.6897;65;62;0.0101;0.1892;-0.0009;-0.0216;0.0486
1205;0.4963;0.4963;-4.4483;-4.5517;65;58;0.0042;0.1892;-0.0055;-0.0216;0.0486
1206;0.4963;0.4963;-4.1379;-4.4483;65;56;-0.0016;0.1892;-0.0148;-0.0219;0.0486
1207;0.5000;0.4963;-4.0345;-4.3103;62;50;-0.0262;0.1888;-0.0140;-0.0219;0.0486
1208;0.5037;0.4963;-3.9655;-4.2069;60;50;-0.0291;0.1884;-0.0106;-0.0221;0.0486
1209;0.5000;0.4963;-3.8966;-4.0690;62;56;-0.0104;0.1884;-0.0096;-0.0221;0.0486
1210;0.4963;0.4963;-3.8276;-3.9655;64;60;0.0035;0.1884;-0.0065;-0.0221;0.0486
1211;0.4963;0.4963;-3.8276;-3.8276;62;60;-0.0020;0.1884;-0.0001;-0.0221;0.0486
1212;0.4963;0.4963;-3.7586;-3.7241;60;58;-0.0068;0.1884;0.0028;-0.0221;0.0486
1213;0.5037;0.4963;-3.6207;-3.5862;56;54;-0.0313;0.1881;0.0016;-0.0221;0.0486
1214;0.5000;0.4963;-3.6207;-3.4828;58;60;-0.0134;0.1877;0.0074;-0.0221;0.0486
1215;0.4963;0.4963;-3.4828;-3.3448;60;62;0.0031;0.1877;0.0065;-0.0221;0.0486
1216;0.4926;0.4963;-3.1379;-3.2069;65;64;0.0156;0.1881;-0.0038;-0.0221;0.0486
1217;0.4889;0.4963;-3.0000;-3.1034;67;65;0.0280;0.1884;-0.0055;-0.0221;0.0486
1218;0.4852;0.4963;-2.8276;-3.2069;99;48;0.0595;0.1892;-0.0199;-0.0223;-0.0491
1219;0.4815;0.4963;-2.6552;-3.1034;79;71;0.0683;0.1899;-0.0214;-0.0223;0.0486
1220;0.4815;0.4963;-2.5172;-2.9655;81;73;0.0749;0.1910;-0.0219;-0.0226;0.0486
1221;0.4852;0.4963;-2.4483;-2.8621;77;71;0.0624;0.1917;-0.0199;-0.0228;0.0486
1222;0.4926;0.4963;-2.4828;-2.7241;65;62;0.0112;0.1917;-0.0116;-0.0228;0.0486
1223;0.5000;0.4963;-2.5862;-2.6207;60;60;-0.0130;0.1917;-0.0013;-0.0228;0.0486
1224;0.4963;0.4963;-2.7241;-2.4828;60;65;0.0009;0.1917;0.0111;-0.0228;0.0486
1225;0.4963;0.4963;-2.7241;-2.3793;56;65;-0.0046;0.1914;0.0167;-0.0226;0.0486
1226;0.4889;0.4963;-2.6207;-2.2414;62;73;0.0298;0.1917;0.0184;-0.0226;0.0486
1227;0.5000;0.4963;-2.3103;-2.1379;56;62;-0.0178;0.1917;0.0096;-0.0223;0.0486
1228;0.5000;0.4963;-2.2069;-2.0000;54;62;-0.0174;0.1914;0.0094;-0.0223;0.0486
1229;0.4926;0.4963;-2.0000;-1.8966;62;67;0.0185;0.1917;0.0060;-0.0223;0.0486
1230;0.4852;0.4963;-1.7931;-1.7586;69;73;0.0467;0.1921;0.0023;-0.0223;0.0486
1231;0.4926;0.4963;-1.6207;-1.6207;64;67;0.0178;0.1925;-0.0011;-0.0223;0.0486
1232;0.4926;0.4963;-1.4483;-1.5172;62;65;0.0104;0.1925;-0.0035;-0.0223;0.0486
1233;0.5037;0.4963;-1.3793;-1.3793;52;58;-0.0353;0.1921;-0.0004;-0.0223;0.0486
1234;0.5037;0.4963;-1.3103;-1.2759;52;58;-0.0368;0.1917;0.0018;-0.0223;0.0486
1235;0.5037;0.4963;-1.2414;-1.1379;50;58;-0.0383;0.1914;0.0045;-0.0223;0.0486
1236;0.5000;0.4963;-1.1724;-1.0345;52;62;-0.0203;0.1910;0.0072;-0.0221;0.0486
1237;0.5000;0.4963;-1.1379;-0.8966;52;64;-0.0192;0.1910;0.0116;-0.0221;0.0486
1238;0.4926;0.4963;-0.9310;-0.7931;60;69;0.0126;0.1910;0.0077;-0.0221;0.0486
1239;0.4963;0.4963;-0.7931;-0.6552;58;67;0.0060;0.1910;0.0070;-0.0219;0.0486
1240;0.4963;0.5000;-0.5862;-0.0000;64;62;0.0093;0.1910;0.0265;-0.0219;-0.0002
1241;0.4963;0.5000;-0.4138;-0.0000;67;62;0.0156;0.1914;0.0182;-0.0216;-0.0002
