Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;VelP;VelI;AngP;AngI;RotationFF
754;0.4963;0.5000;-7.6207;-8.9310;95;22;0.0005;0.1785;-0.0616;-0.0192;-0.0317
755;0.5037;0.5000;-7.8276;-9.0345;89;19;-0.0244;0.1782;-0.0570;-0.0197;-0.0317
756;0.5037;0.5000;-7.9655;-9.1379;89;17;-0.0266;0.1778;-0.0560;-0.0201;-0.0317
757;0.4963;0.5000;-8.0345;-9.2414;97;24;0.0112;0.1782;-0.0570;-0.0206;-0.0317
758;0.5000;0.5000;-8.2759;-9.3448;91;21;-0.0112;0.1778;-0.0507;-0.0211;-0.0317
759;0.5000;0.5000;-8.4138;-9.4483;91;21;-0.0145;0.1778;-0.0502;-0.0214;-0.0317
760;0.5037;0.5000;-8.5862;-9.5517;89;21;-0.0196;0.1774;-0.0463;-0.0219;-0.0317
761;0.5000;0.5000;-8.6552;-9.6552;93;22;-0.0024;0.1774;-0.0482;-0.0223;-0.0317
762;0.5000;0.5000;-8.8276;-9.7586;91;22;-0.0068;0.1774;-0.0450;-0.0226;-0.0317
763;0.5037;0.5000;-9.0345;-9.8621;85;19;-0.0280;0.1771;-0.0404;-0.0231;-0.0317
764;0.5037;0.5000;-9.0345;-9.9655;87;19;-0.0284;0.1767;-0.0446;-0.0236;-0.0317
765;0.5000;0.5000;-9.2414;-10.0690;89;21;-0.0130;0.1767;-0.0404;-0.0238;-0.0317
766;0.5000;0.5000;-9.4483;-10.1724;87;22;-0.0159;0.1763;-0.0350;-0.0240;-0.0317
767;0.5000;0.5000;-9.4828;-10.2759;89;21;-0.0152;0.1763;-0.0385;-0.0245;-0.0317
768;0.5000;0.5000;-9.5172;-10.3793;93;22;-0.0020;0.1763;-0.0421;-0.0248;-0.0317
769;0.5000;0.5000;-9.4138;-10.4828;93;21;-0.0060;0.1760;-0.0512;-0.0253;-0.0317
770;0.4963;0.5000;-9.4138;-10.4828;91;28;0.0097;0.1763;-0.0516;-0.0258;-0.0024
771;0.4963;0.5000;-9.4828;-10.4828;89;28;0.0046;0.1763;-0.0482;-0.0260;-0.0024
772;0.5000;0.5000;-9.5862;-10.4828;83;24;-0.0152;0.1760;-0.0441;-0.0265;-0.0024
773;0.4963;0.5000;-9.7241;-10.4828;89;32;0.0170;0.1763;-0.0360;-0.0267;-0.0024
774;0.5000;0.5000;-9.8966;-10.4828;81;28;-0.0086;0.1763;-0.0292;-0.0270;-0.0024
775;0.4963;0.5000;-10.1034;-10.4828;83;34;0.0071;0.1763;-0.0192;-0.0272;-0.0024
776;0.4963;0.5000;-10.1034;-10.4828;83;34;0.0024;0.1763;-0.0189;-0.0275;-0.0024
777;0.5000;0.5000;-10.2069;-10.4828;81;34;-0.0005;0.1763;-0.0143;-0.0275;-0.0024
778;0.5000;0.5000;-10.2414;-10.4828;79;34;-0.0038;0.1763;-0.0121;-0.0277;-0.0024
779;0.4963;0.5000;-10.3103;-10.4828;81;36;0.0093;0.1763;-0.0089;-0.0277;-0.0024
780;0.4963;0.5000;-10.2759;-10.4828;81;36;0.0038;0.1763;-0.0099;-0.0277;-0.0024
781;0.4926;0.5000;-10.3103;-10.4828;83;38;0.0189;0.1767;-0.0082;-0.0280;-0.0024
782;0.4889;0.5000;-10.3793;-10.4828;91;48;0.0526;0.1774;-0.0055;-0.0280;-0.0024
783;0.4852;0.5000;-10.3793;-10.4828;93;50;0.0613;0.1782;-0.0057;-0.0280;-0.0024
784;0.4889;0.5000;-10.3448;-10.4828;91;46;0.0511;0.1785;-0.0074;-0.0280;-0.0024
785;0.4852;0.5000;-10.3103;-10.4828;93;48;0.0610;0.1793;-0.0082;-0.0282;-0.0024
786;0.4889;0.5000;-10.2414;-10.4828;93;46;0.0511;0.1800;-0.0116;-0.0282;-0.0024
787;0.4963;0.5000;-10.2759;-10.4828;81;36;0.0024;0.1800;-0.0101;-0.0282;-0.0024
788;0.5074;0.5000;-10.3103;-10.4828;73;26;-0.0408;0.1796;-0.0094;-0.0284;-0.0024
789;0.5037;0.5000;-10.3103;-10.4828;77;30;-0.0214;0.1793;-0.0084;-0.0284;-0.0024
790;0.4963;0.5000;-10.2414;-10.4828;85;38;0.0152;0.1796;-0.0118;-0.0284;-0.0024
791;0.4926;0.5000;-10.2414;-10.4828;89;40;0.0324;0.1800;-0.0118;-0.0287;-0.0024
792;0.4926;0.5000;-10.2069;-10.4828;89;38;0.0255;0.1804;-0.0133;-0.0287;-0.0024
793;0.4926;0.5000;-10.1724;-10.4828;91;40;0.0342;0.1807;-0.0157;-0.0289;-0.0024
794;0.5000;0.5000;-10.1724;-10.4828;81;30;-0.0123;0.1804;-0.0150;-0.0289;-0.0024
795;0.5000;0.5000;-10.1034;-10.4828;79;30;-0.0163;0.1804;-0.0177;-0.0292;-0.0024
796;0.4963;0.5000;-10.1379;-10.4828;83;32;0.0013;0.1804;-0.0177;-0.0294;-0.0024
797;0.5000;0.5000;-10.2069;-10.4828;83;32;-0.0035;0.1804;-0.0133;-0.0294;-0.0024
798;0.4963;0.5000;-10.1379;-10.4828;87;34;0.0115;0.1804;-0.0162;-0.0297;-0.0024
799;0.4963;0.5000;-10.2414;-10.4828;85;34;0.0068;0.1804;-0.0126;-0.0297;-0.0024
800;0.4926;0.5000;-10.3448;-10.4828;87;38;0.0218;0.1807;-0.0074;-0.0297;-0.0024
801;0.4963;0.5000;-10.4483;-10.4828;83;38;0.0145;0.1811;-0.0018;-0.0297;-0.0024
802;0.4963;0.5000;-10.5172;-10.4828;81;38;0.0082;0.1811;0.0009;-0.0297;-0.0024
803;0.4963;0.5000;-10.5862;-10.4828;79;38;0.0035;0.1811;0.0050;-0.0297;-0.0024
804;0.4963;0.5000;-10.6207;-10.4828;83;42;0.0181;0.1815;0.0070;-0.0297;-0.0024
805;0.4963;0.5000;-10.6552;-10.4828;81;40;0.0123;0.1815;0.0082;-0.0297;-0.0024
806;0.4963;0.5000;-10.6552;-10.4828;79;40;0.0071;0.1815;0.0079;-0.0294;-0.0024
807;0.4963;0.5000;-10.5862;-10.4828;79;38;0.0013;0.1815;0.0050;-0.0294;-0.0024
808;0.4926;0.5000;-10.5862;-10.4828;87;46;0.0361;0.1818;0.0050;-0.0294;-0.0024
809;0.4889;0.5000;-10.5862;-10.4828;89;48;0.0478;0.1826;0.0050;-0.0294;-0.0024
810;0.4889;0.5000;-10.5172;-10.4828;89;46;0.0390;0.1829;0.0016;-0.0294;-0.0024
811;0.4963;0.5000;-10.5172;-10.4828;83;40;0.0112;0.1833;0.0018;-0.0294;-0.0024
812;0.4926;0.5000;-10.5517;-10.4828;85;44;0.0251;0.1833;0.0028;-0.0294;-0.0024
813;0.4889;0.5000;-10.5172;-10.4828;87;46;0.0379;0.1840;0.0018;-0.0294;-0.0024
814;0.4889;0.5000;-10.4828;-10.4828;91;50;0.0504;0.1844;-0.0004;-0.0294;-0.0024
815;0.4815;0.5000;-10.4483;-10.4828;97;56;0.0793;0.1855;-0.0021;-0.0294;-0.0024
816;0.4852;0.5000;-10.3793;-10.4828;95;52;0.0668;0.1862;-0.0048;-0.0294;-0.0024
817;0.4815;0.5000;-10.3793;-10.4828;97;54;0.0756;0.1873;-0.0055;-0.0294;-0.0024
818;0.4852;0.5000;-10.2759;-10.4828;97;52;0.0635;0.1881;-0.0096;-0.0294;-0.0024
819;0.4852;0.5000;-10.2069;-10.4828;97;48;0.0562;0.1888;-0.0143;-0.0297;-0.0024
820;0.4926;0.5000;-10.1379;-10.4828;91;42;0.0273;0.1888;-0.0170;-0.0297;-0.0024
821;0.4963;0.5000;-10.1379;-10.4828;89;40;0.0167;0.1892;-0.0170;-0.0299;-0.0024
822;0.4963;0.5000;-10.1034;-10.4828;89;38;0.0104;0.1892;-0.0192;-0.0302;-0.0024
823;0.4963;0.5000;-10.1034;-10.3793;79;44;0.0049;0.1895;-0.0138;-0.0302;0.0269
824;0.4963;0.5000;-10.1379;-10.2759;75;46;0.0009;0.1895;-0.0065;-0.0302;0.0269
825;0.5037;0.5000;-10.1379;-10.1724;69;40;-0.0233;0.1892;-0.0011;-0.0302;0.0269
826;0.5074;0.5000;-10.1724;-10.0690;64;38;-0.0452;0.1884;0.0045;-0.0302;0.0269
827;0.5111;0.5000;-10.1724;-9.9655;60;34;-0.0646;0.1877;0.0101;-0.0302;0.0269
828;0.5148;0.5000;-10.1379;-9.8621;56;32;-0.0782;0.1870;0.0138;-0.0299;0.0269
829;0.5111;0.5000;-10.0345;-9.7586;60;36;-0.0566;0.1862;0.0136;-0.0299;0.0269
830;0.5000;0.5000;-9.6897;-9.6552;69;42;-0.0174;0.1859;0.0013;-0.0299;0.0269
831;0.5074;0.5000;-9.3448;-9.5517;67;34;-0.0397;0.1855;-0.0092;-0.0299;0.0269
832;0.5074;0.5000;-9.2069;-9.4483;67;34;-0.0401;0.1851;-0.0116;-0.0302;0.0269
833;0.5037;0.5000;-9.0000;-9.3448;69;34;-0.0372;0.1844;-0.0157;-0.0302;0.0269
834;0.5074;0.5000;-8.8966;-9.2414;69;32;-0.0375;0.1840;-0.0155;-0.0304;0.0269
835;0.5037;0.5000;-8.8966;-9.1379;71;36;-0.0214;0.1840;-0.0116;-0.0304;0.0269
836;0.5037;0.5000;-8.8966;-9.0345;69;38;-0.0240;0.1837;-0.0060;-0.0304;0.0269
837;0.5037;0.5000;-8.8621;-8.9310;69;38;-0.0262;0.1833;-0.0033;-0.0304;0.0269
838;0.5037;0.5000;-8.7931;-8.8276;67;38;-0.0277;0.1829;-0.0011;-0.0306;0.0269
839;0.5074;0.5000;-8.7586;-8.7241;64;34;-0.0478;0.1822;0.0023;-0.0304;0.0269
840;0.5074;0.5000;-8.7586;-8.5862;62;36;-0.0482;0.1818;0.0065;-0.0304;0.0269
841;0.5000;0.5000;-8.6552;-8.4828;69;44;-0.0082;0.1818;0.0082;-0.0304;0.0269
842;0.4963;0.5000;-8.5172;-8.3793;73;48;0.0108;0.1818;0.0067;-0.0304;0.0269
843;0.4926;0.5000;-8.4828;-8.2759;75;52;0.0218;0.1822;0.0087;-0.0302;0.0269
844;0.4926;0.5000;-8.3103;-8.1724;79;54;0.0346;0.1826;0.0067;-0.0302;0.0269
845;0.4926;0.5000;-8.1379;-8.0690;77;52;0.0273;0.1829;0.0035;-0.0302;0.0269
846;0.4926;0.5000;-8.0690;-7.9655;75;50;0.0200;0.1829;0.0035;-0.0302;0.0269
847;0.4963;0.5000;-7.9310;-7.8621;75;50;0.0163;0.1833;0.0033;-0.0302;0.0269
848;0.4926;0.5000;-7.6897;-7.7586;79;52;0.0302;0.1837;-0.0035;-0.0302;0.0269
849;0.4926;0.5000;-7.5517;-7.6552;77;50;0.0196;0.1840;-0.0062;-0.0302;0.0269
850;0.4926;0.5000;-7.3793;-7.5517;81;52;0.0328;0.1844;-0.0079;-0.0302;0.0269
851;0.4889;0.5000;-7.3103;-7.4483;83;54;0.0449;0.1848;-0.0065;-0.0304;0.0269
852;0.4926;0.5000;-7.3103;-7.3448;79;54;0.0368;0.1851;-0.0018;-0.0304;0.0269
853;0.4889;0.5000;-7.2069;-7.2414;83;56;0.0478;0.1859;-0.0021;-0.0304;0.0269
854;0.4889;0.5000;-7.1724;-7.1379;79;56;0.0386;0.1862;0.0016;-0.0304;0.0269
855;0.4926;0.5000;-7.1034;-7.0345;77;54;0.0302;0.1866;0.0038;-0.0302;0.0269
856;0.4926;0.5000;-7.0000;-6.9310;77;54;0.0273;0.1870;0.0028;-0.0302;0.0269
857;0.4963;0.5000;-6.8966;-6.8276;75;52;0.0170;0.1873;0.0026;-0.0302;0.0269
858;0.5000;0.5000;-6.8966;-6.7241;67;48;-0.0101;0.1870;0.0079;-0.0302;0.0269
859;0.5000;0.5000;-6.6897;-6.6207;67;46;-0.0134;0.1870;0.0033;-0.0302;0.0269
860;0.4963;0.5000;-6.6207;-6.5172;71;50;0.0031;0.1870;0.0057;-0.0302;0.0269
861;0.4926;0.5000;-6.5517;-6.4138;73;54;0.0207;0.1873;0.0074;-0.0299;0.0269
862;0.4926;0.5000;-6.4828;-6.3103;75;58;0.0342;0.1877;0.0084;-0.0299;0.0269
863;0.4963;0.5000;-6.4828;-6.2069;69;54;0.0046;0.1877;0.0143;-0.0299;0.0269
864;0.5074;0.5000;-6.4828;-6.1034;60;46;-0.0397;0.1873;0.0194;-0.0297;0.0269
865;0.5074;0.5000;-6.4483;-6.0000;58;46;-0.0401;0.1866;0.0216;-0.0294;0.0269
866;0.5074;0.5000;-6.3448;-5.8966;58;46;-0.0386;0.1862;0.0221;-0.0292;0.0269
867;0.4963;0.5000;-6.0345;-5.7586;67;52;0.0005;0.1862;0.0118;-0.0292;0.0269
868;0.4926;0.5000;-5.8621;-5.6552;73;60;0.0331;0.1866;0.0099;-0.0292;0.0269
869;0.4889;0.5000;-5.7241;-5.5517;77;62;0.0449;0.1873;0.0074;-0.0289;0.0269
870;0.4926;0.5000;-5.5172;-5.4483;73;56;0.0200;0.1873;0.0018;-0.0289;0.0269
871;0.4963;0.5000;-5.3793;-5.3448;71;54;0.0104;0.1877;0.0009;-0.0289;0.0269
872;0.4963;0.5000;-5.2414;-5.2414;71;52;0.0053;0.1877;-0.0009;-0.0289;0.0269
873;0.4926;0.5000;-5.1379;-5.1379;73;56;0.0200;0.1881;0.0004;-0.0289;0.0269
874;0.4889;0.5000;-5.0345;-5.0345;79;62;0.0529;0.1884;-0.0009;-0.0289;0.0269
875;0.4852;0.5000;-4.9655;-4.9310;81;65;0.0628;0.1892;0.0013;-0.0289;0.0269
876;0.4926;0.5000;-4.8966;-4.8276;75;60;0.0324;0.1895;0.0038;-0.0289;0.0269
877;0.4926;0.5000;-4.9310;-4.7241;71;60;0.0247;0.1899;0.0104;-0.0289;0.0269
878;0.5000;0.5000;-4.8276;-4.6207;65;54;-0.0016;0.1899;0.0106;-0.0287;0.0269
879;0.5000;0.5000;-4.7931;-4.5172;64;54;-0.0057;0.1899;0.0133;-0.0287;0.0269
880;0.5000;0.5000;-4.7931;-4.4138;64;56;-0.0071;0.1899;0.0184;-0.0284;0.0269
881;0.5000;0.5000;-4.7931;-4.3103;62;56;-0.0101;0.1899;0.0223;-0.0282;0.0269
882;0.5000;0.5000;-4.6552;-4.2069;60;54;-0.0163;0.1895;0.0209;-0.0282;0.0269
883;0.5074;0.5000;-4.4828;-4.1034;56;50;-0.0390;0.1892;0.0189;-0.0280;0.0269
884;0.5074;0.5000;-4.4483;-4.0000;56;50;-0.0386;0.1884;0.0223;-0.0277;0.0269
885;0.4963;0.5000;-4.3793;-3.8966;62;58;0.0009;0.1884;0.0233;-0.0275;0.0269
886;0.5000;0.5000;-4.1724;-3.7931;62;56;-0.0049;0.1884;0.0179;-0.0275;0.0269
887;0.4963;0.5000;-4.0000;-3.6897;65;60;0.0108;0.1888;0.0145;-0.0272;0.0269
888;0.4889;0.5000;-3.7931;-3.5862;73;65;0.0445;0.1892;0.0109;-0.0272;0.0269
889;0.4926;0.5000;-3.6552;-3.4828;71;64;0.0357;0.1895;0.0082;-0.0270;0.0269
890;0.4963;0.5000;-3.3793;-3.3793;67;56;0.0082;0.1899;-0.0004;-0.0270;0.0269
891;0.5000;0.5000;-3.2759;-3.2759;64;52;-0.0159;0.1895;0.0013;-0.0270;0.0269
892;0.4963;0.5000;-3.2069;-3.1724;65;56;0.0005;0.1895;0.0028;-0.0270;0.0269
893;0.5000;0.5000;-3.1379;-3.0690;64;56;-0.0038;0.1895;0.0048;-0.0270;0.0269
894;0.5000;0.5000;-3.2069;-2.9310;62;58;-0.0031;0.1895;0.0116;-0.0270;0.0269
895;0.5000;0.5000;-3.1724;-2.8276;62;58;-0.0068;0.1895;0.0153;-0.0267;0.0269
896;0.4963;0.5000;-3.1379;-2.7241;62;60;0.0046;0.1895;0.0189;-0.0265;0.0269
897;0.5037;0.5000;-3.1034;-2.6207;56;56;-0.0196;0.1892;0.0216;-0.0265;0.0269
898;0.5037;0.5000;-3.1379;-2.5172;54;58;-0.0222;0.1888;0.0284;-0.0262;0.0269
899;0.5000;0.5000;-3.0690;-2.4138;58;62;-0.0042;0.1888;0.0309;-0.0258;0.0269
900;0.5000;0.5000;-3.0000;-2.3103;56;62;-0.0079;0.1888;0.0319;-0.0255;0.0269
901;0.4926;0.5000;-2.8966;-2.2069;64;69;0.0273;0.1892;0.0324;-0.0253;0.0269
902;0.4889;0.5000;-2.4138;-2.1034;69;67;0.0397;0.1895;0.0143;-0.0253;0.0269
903;0.4926;0.5000;-2.3448;-2.0000;67;67;0.0335;0.1899;0.0160;-0.0250;0.0269
904;0.4889;0.5000;-2.2414;-1.8966;69;69;0.0438;0.1906;0.0165;-0.0248;0.0269
905;0.5000;0.5000;-1.8966;-1.7931;62;58;-0.0042;0.1906;0.0055;-0.0248;0.0269
906;0.4963;0.5000;-1.8276;-1.6897;64;62;0.0112;0.1906;0.0065;-0.0248;0.0269
907;0.4963;0.5000;-1.7931;-1.5862;62;62;0.0060;0.1906;0.0092;-0.0248;0.0269
908;0.4926;0.5000;-1.8966;-1.4828;64;67;0.0218;0.1910;0.0194;-0.0245;0.0269
909;0.4963;0.5000;-1.8621;-1.3793;62;67;0.0156;0.1914;0.0231;-0.0243;0.0269
910;0.4963;0.5000;-1.6897;-1.2759;60;65;0.0082;0.1914;0.0209;-0.0240;0.0269
911;0.4963;0.5000;-1.6552;-1.1724;58;65;0.0035;0.1914;0.0226;-0.0240;0.0269
912;0.5037;0.5000;-1.5862;-0.0000;-22;140;-0.0119;0.1914;0.0751;-0.0233;0.3443
913;0.5111;0.5037;-1.5172;-0.0000;46;62;-0.0408;0.1906;0.0717;-0.0226;-0.0024
914;0.5111;0.5037;-1.4828;-0.0000;48;64;-0.0298;0.1903;0.0697;-0.0221;-0.0024
915;0.5037;0.5074;-1.2414;-0.0000;60;71;0.0207;0.1906;0.0590;-0.0216;-0.0024
916;0.5037;0.5074;-0.9655;-0.0000;64;71;0.0284;0.1910;0.0463;-0.0211;-0.0024
917;0.5000;0.5111;-0.4483;-0.0000;75;71;0.0577;0.1917;0.0206;-0.0209;-0.0024
918;0.4963;0.5111;-0.2069;-0.0000;81;75;0.0815;0.1925;0.0089;-0.0209;-0.0024
919;0.5000;0.5148;0.0345;-0.0000;81;69;0.0661;0.1936;-0.0026;-0.0209;-0.0024
920;0.5037;0.5148;0.1724;-0.0000;81;65;0.0537;0.1939;-0.0084;-0.0209;-0.0024
921;0.5111;0.5185;0.1724;-0.0000;79;64;0.0434;0.1947;-0.0094;-0.0211;-0.0024
922;0.5148;0.5185;0.1034;-0.0000;73;60;0.0196;0.1947;-0.0057;-0.0211;-0.0024
923;0.5222;0.5222;-0.0000;-0.0000;67;56;-0.0046;0.1947;-0.0004;-0.0211;-0.0024
