Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,6,835,357,12,368
180,7,835,356,6,368
180,8,835,354,6,368
180,9,834,353,5,368
180,10,834,353,5,368
180,11,835,353,5,368
180,12,834,352,5,368
180,13,834,353,5,368
180,14,835,352,6,368
180,15,835,353,6,368
180,16,834,352,5,368
180,17,835,352,5,368
180,18,834,353,5,368
180,19,834,352,5,368
180,20,835,353,5,368
180,21,835,352,5,368
180,22,835,353,5,368
180,23,834,353,5,368
180,24,834,353,5,368
180,25,835,353,5,368
180,26,835,353,5,368
180,27,835,353,5,368
180,28,835,353,5,368
180,29,835,353,5,368
180,30,834,353,5,368
180,31,835,353,5,368
180,32,834,352,5,368
180,33,835,353,5,368
180,34,834,352,5,368
180,35,834,352,5,368
180,36,834,352,5,368
180,37,834,352,5,368
180,38,834,352,5,368
180,39,834,352,5,367
180,40,834,352,5,368
180,41,834,352,5,368
180,42,834,352,5,367
180,43,834,352,5,368
180,44,834,352,5,368
180,45,834,352,5,368
180,46,834,352,5,368
180,47,834,352,5,368
180,48,834,352,5,368
180,49,834,351,5,367
180,50,834,351,5,368
--- 180 mm Summary | Avg: L=834 FL=353 FR=7 R=367 ---

========================================
>>> Place micromouse at 190 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,758,260,6,369
190,2,758,258,7,369
190,3,757,254,7,368
190,4,757,249,10,368
190,5,757,247,22,369
190,6,757,245,11,368
190,7,757,241,6,368
190,8,757,238,5,369
190,9,757,236,5,368
190,10,757,234,5,369
190,11,757,234,5,369
190,12,757,234,5,368
190,13,757,233,5,369
190,14,757,234,5,369
190,15,757,234,5,369
190,16,757,234,5,369
190,17,757,234,5,369
190,18,757,234,5,368
190,19,757,234,5,369
190,20,757,234,5,369
190,21,757,234,5,369
190,22,757,234,5,369
190,23,758,234,5,369
190,24,757,234,5,368
190,25,757,234,5,369
190,26,757,234,5,369
190,27,757,234,5,369
190,28,757,234,5,369
190,29,757,234,5,369
190,30,757,234,5,369
190,31,757,234,5,369
190,32,757,234,5,369
190,33,757,234,5,368
190,34,756,234,5,368
190,35,756,234,5,368
190,36,756,233,5,368
190,37,756,233,5,368
190,38,757,233,5,368
190,39,756,233,5,368
190,40,756,232,5,368
190,41,756,232,5,368
190,42,756,232,5,368
190,43,756,232,5,368
190,44,756,232,5,368
190,45,756,232,5,368
190,46,756,232,5,368
190,47,756,233,5,368
190,48,756,233,5,368
190,49,757,233,5,368
190,50,756,233,5,368
--- 190 mm Summary | Avg: L=756 FL=235 FR=5 R=368 ---

>>> Place micromouse at 200 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,686,169,10,367
200,2,687,164,8,368
200,3,686,156,8,368
200,4,686,147,21,368
200,5,686,142,34,368
200,6,686,136,6,368
200,7,686,129,5,368
200,8,686,125,5,368
200,9,686,123,5,368
200,10,686,121,5,368
200,11,686,121,5,369
200,12,686,120,5,368
200,13,686,120,5,369
200,14,686,120,5,368
200,15,687,120,5,369
200,16,687,119,5,369
200,17,687,119,5,368
200,18,686,119,5,369
200,19,686,118,5,369
200,20,686,118,5,368
200,21,686,117,5,368
200,22,687,118,5,369
200,23,687,118,5,369
200,24,686,118,5,368
200,25,687,118,5,369
200,26,686,119,5,369
200,27,686,119,5,369
200,28,687,119,5,369
200,29,687,119,5,369
200,30,687,119,5,369
200,31,686,119,5,369
200,32,686,119,5,369
200,33,687,120,5,369
200,34,687,120,5,369
200,35,687,120,5,369
200,36,687,120,5,369
200,37,687,121,5,369
200,38,686,121,5,369
200,39,687,121,5,369
200,40,687,121,5,369
200,41,687,120,5,369
200,42,687,119,5,369
200,43,687,118,5,369
200,44,687,117,5,369
200,45,687,117,5,369
200,46,687,118,5,369
200,47,686,118,5,368
200,48,687,118,5,369
200,49,687,119,5,369
200,50,687,119,5,369
--- 200 mm Summary | Avg: L=686 FL=123 FR=6 R=368 ---

========================================
>>> Place micromouse at 210 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,634,120,7,369
210,2,634,118,8,369
210,3,634,110,7,369
210,4,633,103,9,369
210,5,633,95,24,369
210,6,633,89,12,369
210,7,632,81,5,369
210,8,633,75,5,369
210,9,633,72,5,369
210,10,633,70,5,369
210,11,632,69,5,369
210,12,632,69,5,369
210,13,632,69,5,369
210,14,633,69,5,369
210,15,633,69,5,369
210,16,633,69,5,369
210,17,633,69,5,369
210,18,633,69,5,369
210,19,633,68,5,369
210,20,633,68,5,369
210,21,633,67,5,369
210,22,633,66,4,369
210,23,633,66,5,369
210,24,633,66,5,369
210,25,633,66,5,369
210,26,633,66,5,369
210,27,633,66,5,369
210,28,632,66,5,369
210,29,632,66,4,369
210,30,633,67,5,369
210,31,633,67,5,369
210,32,632,67,5,369
210,33,633,67,5,369
210,34,632,67,5,369
210,35,632,67,5,369
210,36,633,67,5,369
210,37,632,67,5,369
210,38,633,67,5,369
210,39,632,67,4,369
210,40,633,68,4,369
210,41,633,68,5,369
210,42,633,68,5,369
210,43,632,68,5,369
210,44,632,68,5,369
210,45,633,69,5,369
210,46,633,69,5,369
210,47,632,68,4,369
210,48,633,68,5,369
210,49,634,69,5,370
210,50,633,68,4,369

========================================
>>> Place micromouse at 220 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,573,88,6,369
220,2,572,85,6,369
220,3,573,79,7,369
220,4,572,72,16,369
220,5,572,66,21,369
220,6,572,60,6,369
220,7,571,54,5,368
220,8,571,49,4,368
220,9,571,47,4,368
220,10,572,46,5,369
220,11,571,44,4,369
220,12,571,43,4,369
220,13,571,44,5,369
220,14,571,44,4,369
220,15,571,43,5,369
220,16,571,42,5,369
220,17,571,42,4,368
220,18,572,43,5,369
220,19,572,43,5,369
220,20,572,43,5,369
220,21,571,43,5,369
220,22,571,43,4,369
220,23,572,42,5,369
220,24,571,42,5,369
220,25,571,42,5,369
220,26,572,43,5,369
220,27,571,42,5,369
220,28,572,42,5,369
220,29,572,42,5,369
220,30,573,43,5,370
220,31,573,43,5,370
220,32,573,43,5,370
220,33,573,43,5,370
220,34,573,43,5,370
220,35,572,42,5,369
220,36,571,42,4,368
220,37,571,42,4,369
220,38,571,42,5,369
220,39,571,42,4,368
220,40,571,42,5,368
220,41,571,42,4,369
220,42,571,42,4,368
220,43,571,42,4,368
220,44,571,42,4,368
220,45,571,42,5,369
220,46,571,42,4,368
220,47,571,42,4,368
220,48,571,42,4,368
220,49,571,42,4,368
220,50,571,42,5,369
--- 220 mm Summary | Avg: L=571 FL=46 FR=5 R=368 ---

>>> Place micromouse at 230 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,527,83,7,369
230,2,527,77,8,369
230,3,526,71,17,369
230,4,526,64,31,369
230,5,525,58,15,369
230,6,525,51,6,369
230,7,525,45,5,369
230,8,525,40,5,369
230,9,525,37,5,369
230,10,525,35,5,369
230,11,525,33,5,369
230,12,525,33,5,369
230,13,525,33,5,369
230,14,526,33,5,370
230,15,525,33,5,369
230,16,525,33,5,369
230,17,525,33,5,369
230,18,525,33,4,369
230,19,525,33,5,369
230,20,525,33,5,369
230,21,526,33,5,370
230,22,525,33,5,369
230,23,525,33,5,369
230,24,525,33,5,369
230,25,525,33,5,369
230,26,525,33,5,369
230,27,525,33,5,369
230,28,525,33,5,369
230,29,526,34,5,370
230,30,525,34,5,369
230,31,525,34,5,369
230,32,525,34,5,369
230,33,525,34,5,369
230,34,525,34,5,369
230,35,525,34,5,369
230,36,525,33,5,369
230,37,525,34,4,369
230,38,525,34,5,369
230,39,525,34,5,369
230,40,525,34,4,369
230,41,525,34,5,369
230,42,525,34,5,369
230,43,525,34,5,369
230,44,525,34,4,369
230,45,525,34,5,368
230,46,524,34,4,368
230,47,525,34,5,369
230,48,524,34,5,369
230,49,524,34,4,368
230,50,525,34,5,369

>>> Place micromouse at 240 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,484,77,5,369
240,2,485,73,6,369
240,3,483,67,6,369
240,4,483,61,8,369
240,5,483,54,13,369
240,6,482,48,6,369
240,7,482,42,5,369
240,8,482,36,5,369
240,9,482,33,5,369
240,10,482,31,5,369
240,11,483,31,5,370
240,12,482,30,5,369
240,13,482,30,4,369
240,14,482,30,5,369
240,15,482,29,4,369
240,16,482,28,4,369
240,17,482,27,5,369
240,18,482,27,4,369
240,19,482,26,5,369
240,20,482,27,5,369
240,21,482,27,4,369
240,22,482,27,4,369
240,23,482,28,5,369
240,24,482,27,5,369
240,25,482,27,5,369
240,26,482,27,5,369
240,27,482,27,5,369
240,28,482,27,5,369
240,29,482,27,4,369
240,30,483,27,5,370
240,31,482,26,5,369
240,32,482,27,5,369
240,33,482,27,5,369
240,34,482,27,5,369
240,35,482,27,5,369
240,36,482,28,5,369
240,37,482,29,5,369
240,38,482,30,5,369
240,39,482,30,5,369
240,40,482,30,5,369
240,41,482,30,5,369
240,42,482,30,5,369
240,43,481,29,5,369
240,44,482,29,5,369
240,45,481,28,5,369
240,46,481,28,4,369
240,47,482,29,5,369
240,48,482,29,4,369
240,49,482,30,4,369
240,50,482,31,4,369
--- 240 mm Summary | Avg: L=482 FL=33 FR=5 R=369 ---

========================================
>>> Place micromouse at 250 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,443,73,7,369
250,2,443,67,7,369
250,3,443,61,8,369
250,4,442,56,18,369
250,5,442,50,8,369
250,6,441,42,5,369
250,7,440,36,5,369
250,8,440,33,4,369
250,9,440,31,4,369
250,10,440,30,4,369
250,11,440,28,4,369
250,12,440,27,4,369
250,13,440,27,4,369
250,14,440,26,4,369
250,15,440,26,4,369
250,16,440,25,4,369
250,17,440,24,4,369
250,18,440,23,4,369
250,19,440,23,4,369
250,20,440,23,4,369
250,21,440,23,4,369
250,22,440,23,4,369
250,23,441,24,4,369
250,24,440,23,4,369
250,25,440,23,4,369
250,26,440,23,4,369
250,27,440,23,4,369
250,28,440,23,4,369
250,29,440,23,4,369
250,30,440,23,5,369
250,31,440,23,4,369
250,32,440,23,4,369
250,33,440,23,4,369
250,34,440,24,4,369
250,35,440,24,4,369
250,36,440,24,4,369
250,37,440,24,4,369
250,38,440,25,4,369
250,39,440,25,4,369
250,40,440,25,4,369
250,41,440,25,4,369
250,42,440,25,4,369
250,43,440,25,5,369
250,44,440,25,4,369
250,45,440,25,4,369
250,46,440,25,4,369
250,47,441,25,5,369
250,48,440,24,4,369
250,49,440,24,4,369
250,50,440,24,4,369
--- 250 mm Summary | Avg: L=440 FL=28 FR=4 R=369 ---

========================================
*** IR SENSOR CALIBRATION COMPLETE (10-250mm) ***
========================================
state:PreCalib
