Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,38,437,632,6,342
170,39,437,632,6,342
170,40,438,633,7,343
170,41,437,632,6,342
170,42,437,632,6,341
170,43,437,632,6,342
170,44,437,632,6,342
170,45,437,632,6,342
170,46,437,632,6,341
170,47,437,632,6,341
170,48,437,632,6,341
170,49,437,632,6,341
170,50,437,632,6,342
--- 170 mm Summary | Avg: L=436 FL=632 FR=11 R=341 ---

========================================
>>> Place micromouse at 180 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,345,565,33,343
180,2,343,564,29,342
180,3,341,564,26,342
180,4,341,564,18,342
180,5,340,563,10,342
180,6,340,562,7,342
180,7,340,563,6,342
180,8,340,562,6,342
180,9,340,562,6,342
180,10,340,562,5,342
180,11,340,562,5,342
180,12,342,564,5,343
180,13,341,563,5,343
180,14,341,563,5,342
180,15,341,563,5,343
180,16,341,563,5,343
180,17,341,563,5,342
180,18,341,563,5,342
180,19,342,564,6,343
180,20,341,564,6,343
180,21,341,563,5,343
180,22,341,563,6,343
180,23,341,563,5,343
180,24,341,563,5,342
180,25,343,566,6,344
180,26,343,565,6,344
180,27,343,565,6,344
180,28,343,566,6,344
180,29,343,565,6,344
180,30,343,565,6,344
180,31,343,566,6,345
180,32,343,566,6,344
180,33,343,565,6,344
180,34,343,566,6,344
180,35,343,565,6,344
180,36,343,565,6,344
180,37,343,566,6,345
180,38,343,565,6,344
180,39,343,566,6,344
180,40,343,566,6,345
180,41,343,566,6,344
180,42,341,564,6,343
180,43,341,564,6,343
180,44,341,563,5,342
180,45,341,563,5,342
180,46,341,563,5,342
180,47,341,563,5,342
180,48,341,563,5,342
180,49,341,563,5,342
180,50,341,563,5,342
--- 180 mm Summary | Avg: L=341 FL=563 FR=7 R=342 ---

========================================
>>> Place micromouse at 190 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,266,495,67,343
190,2,265,494,47,343
190,3,263,493,32,343
190,4,262,493,24,343
190,5,262,492,16,343
190,6,262,491,7,343
190,7,263,492,6,344
190,8,262,491,5,343
190,9,262,491,5,343
190,10,262,491,5,343
190,11,262,491,4,343
190,12,262,491,4,344
190,13,262,491,4,343
190,14,263,492,4,344
190,15,263,491,4,344
190,16,262,491,4,343
190,17,262,491,4,343
190,18,262,491,4,343
190,19,262,491,4,343
190,20,263,491,4,344
190,21,263,491,4,344
190,22,263,491,4,344
190,23,262,491,4,343
190,24,262,491,4,343
190,25,262,491,4,343
190,26,262,491,4,344
190,27,262,491,4,343
190,28,262,491,4,343
190,29,263,491,4,344
190,30,262,491,4,343
190,31,263,491,4,344
190,32,262,491,4,343
190,33,262,491,4,344
190,34,263,491,4,343
190,35,262,491,5,343
190,36,262,491,4,343
190,37,263,491,4,343
190,38,263,491,5,344
190,39,264,493,5,345
190,40,263,491,4,344
190,41,262,491,5,343
190,42,262,491,5,343
190,43,262,491,4,343
190,44,263,491,4,344
190,45,262,491,4,343
190,46,262,491,4,343
190,47,263,491,4,344
190,48,262,491,4,343
190,49,262,491,4,343
190,50,263,491,5,344
--- 190 mm Summary | Avg: L=262 FL=491 FR=7 R=343 ---

>>> Place micromouse at 200 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,221,423,45,344
200,2,217,422,44,344
200,3,214,422,39,344
200,4,214,421,32,344
200,5,214,419,22,343
200,6,214,419,12,344
200,7,214,418,7,344
200,8,214,418,4,344
200,9,214,418,4,344
200,10,214,417,3,344
200,11,214,417,3,344
200,12,214,417,3,344
200,13,214,417,3,344
200,14,214,417,3,344
200,15,214,417,3,344
200,16,213,417,3,343
200,17,214,417,3,343
200,18,214,417,3,344
200,19,214,417,3,343
200,20,213,417,3,343
200,21,213,417,3,343
200,22,213,416,3,343
200,23,213,416,3,343
200,24,213,417,3,343
200,25,213,416,3,343
200,26,213,416,3,343
200,27,213,417,3,343
200,28,213,417,3,343
200,29,213,416,3,343
200,30,213,417,3,343
200,31,213,416,3,343
200,32,213,417,3,343
200,33,213,417,3,343
200,34,213,417,3,343
200,35,214,417,3,344
200,36,214,417,3,344
200,37,213,417,3,343
200,38,213,417,3,343
200,39,213,417,3,343
200,40,213,417,3,343
200,41,213,417,3,343
200,42,214,417,3,344
200,43,213,417,3,343
200,44,214,417,3,343
200,45,214,417,3,343
200,46,213,417,3,343
200,47,214,417,3,343
200,48,213,417,3,343
200,49,213,417,3,343
200,50,213,417,3,343
--- 200 mm Summary | Avg: L=213 FL=417 FR=6 R=343 ---

>>> Place micromouse at 210 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,148,362,48,343
210,2,143,361,45,344
210,3,141,360,42,344
210,4,141,359,39,344
210,5,141,359,34,345
210,6,141,357,21,344
210,7,141,356,11,345
210,8,142,355,6,345
210,9,141,354,5,344
210,10,141,354,4,345
210,11,141,354,3,344
210,12,141,354,3,344
210,13,142,355,3,345
210,14,141,354,3,344
210,15,141,354,3,344
210,16,141,354,3,345
210,17,141,354,3,344
210,18,141,354,3,344
210,19,141,354,3,344
210,20,141,354,3,344
210,21,141,354,3,344
210,22,142,354,3,345
210,23,141,354,3,344
210,24,141,354,3,344
210,25,141,354,3,345
210,26,141,354,3,344
210,27,141,354,3,345
210,28,141,354,4,345
210,29,142,355,4,345
210,30,141,354,3,344
210,31,142,354,3,345
210,32,141,354,3,344
210,33,141,354,3,345
210,34,141,354,3,345
210,35,141,354,3,345
210,36,141,354,3,345
210,37,142,355,4,345
210,38,141,354,3,344
210,39,142,356,4,346
210,40,142,356,4,347
210,41,143,356,4,346
210,42,142,356,4,346
210,43,143,356,4,346
210,44,142,356,4,346
210,45,142,356,4,346
210,46,143,356,4,347
210,47,142,356,4,346
210,48,142,356,4,346
210,49,143,356,4,346
210,50,142,356,4,346
--- 210 mm Summary | Avg: L=141 FL=355 FR=7 R=344 ---

========================================
>>> Place micromouse at 220 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,90,321,45,345
220,2,84,321,42,345
220,3,79,319,35,345
220,4,79,317,26,345
220,5,78,315,13,345
220,6,79,314,7,345
220,7,78,313,6,345
220,8,78,312,5,345
220,9,79,312,5,345
220,10,78,311,4,345
220,11,79,311,4,345
220,12,79,311,4,345
220,13,79,311,4,345
220,14,79,311,4,345
220,15,79,311,4,345
220,16,79,311,4,345
220,17,79,311,4,345
220,18,79,312,4,345
220,19,79,313,4,347
220,20,79,312,4,345
220,21,79,312,4,346
220,22,79,311,4,345
220,23,79,312,4,345
220,24,79,312,4,345
220,25,79,312,4,345
220,26,79,312,4,345
220,27,79,312,4,345
220,28,78,312,4,345
220,29,79,311,4,345
220,30,79,312,4,345
220,31,79,312,4,345
220,32,79,312,4,345
220,33,79,312,4,345
220,34,79,312,4,345
220,35,79,312,4,345
220,36,79,312,4,345
220,37,79,312,4,345
220,38,79,312,4,345
220,39,79,312,4,345
220,40,79,313,4,346
220,41,79,313,4,346
220,42,79,313,4,346
220,43,79,312,4,345
220,44,79,313,4,345
220,45,79,312,4,345
220,46,79,312,4,345
220,47,79,312,4,345
220,48,79,312,4,345
220,49,79,312,4,345
220,50,79,312,4,345
--- 220 mm Summary | Avg: L=79 FL=312 FR=6 R=345 ---

>>> Place micromouse at 230 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,63,274,41,345
230,2,59,273,38,346
230,3,58,270,32,346
230,4,58,268,23,345
230,5,58,266,11,346
230,6,58,265,5,346
230,7,58,265,4,347
230,8,58,264,3,346
230,9,58,263,3,346
230,10,58,263,3,346
230,11,58,263,3,346
230,12,58,262,3,346
230,13,58,262,3,346
230,14,58,263,3,346
230,15,58,263,3,345
230,16,58,263,3,345
230,17,58,263,3,346
230,18,58,263,3,346
230,19,58,263,3,346
230,20,58,263,3,346
230,21,58,263,3,345
230,22,58,263,3,346
230,23,58,263,3,346
230,24,58,263,3,346
230,25,58,264,3,347
230,26,59,264,3,347
230,27,58,264,3,346
230,28,58,264,3,346
230,29,58,263,3,346
230,30,58,263,3,346
230,31,58,263,3,345
230,32,58,263,3,346
230,33,58,263,3,346
230,34,58,263,3,346
230,35,58,263,3,346
230,36,58,263,3,346
230,37,58,263,3,346
230,38,58,263,3,346
230,39,58,263,3,346
230,40,58,263,3,346
230,41,58,263,3,346
230,42,58,262,3,346
230,43,58,263,3,346
230,44,58,263,3,346
230,45,58,263,3,346
230,46,58,263,3,346
230,47,58,263,3,346
230,48,58,263,3,346
230,49,58,263,3,346
230,50,58,263,3,346
--- 230 mm Summary | Avg: L=58 FL=263 FR=5 R=345 ---

>>> Place micromouse at 240 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,57,241,52,346
240,2,52,239,43,346
240,3,50,237,38,346
240,4,50,234,28,346
240,5,50,231,18,347
240,6,50,230,7,346
240,7,50,228,4,346
240,8,50,227,4,346
240,9,50,226,4,346
240,10,50,226,4,346
240,11,50,225,3,346
240,12,50,225,4,346
240,13,50,225,3,346
240,14,50,225,3,346
240,15,50,225,3,346
240,16,50,225,3,346
240,17,50,225,3,346
240,18,50,225,3,346
240,19,50,225,3,346
240,20,50,225,3,346
240,21,50,225,3,346
240,22,50,225,3,346
240,23,50,225,3,346
240,24,50,225,3,347
240,25,50,225,3,346
240,26,50,225,3,346
240,27,50,225,3,346
240,28,50,225,3,346
240,29,50,225,3,346
240,30,50,226,3,347
240,31,50,225,3,346
240,32,50,225,3,345
240,33,50,225,3,346
240,34,50,225,3,346
240,35,50,225,3,345
240,36,50,225,3,346
240,37,50,225,3,345
240,38,50,225,3,346
240,39,50,225,3,346
240,40,50,225,3,345
240,41,50,225,3,345
240,42,50,225,3,346
240,43,50,225,3,346
240,44,50,225,3,346
240,45,50,225,3,345
240,46,50,225,3,345
240,47,50,226,3,347
240,48,50,226,3,346
240,49,50,226,3,346
240,50,50,226,3,346

>>> Place micromouse at 250 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,55,211,97,346
250,2,49,210,50,347
250,3,47,207,45,346
250,4,48,204,39,347
250,5,48,201,36,348
250,6,48,199,27,349
250,7,48,198,12,348
250,8,48,196,5,348
250,9,48,196,4,348
250,10,48,195,4,348
250,11,48,195,4,348
250,12,48,195,4,348
250,13,48,195,4,348
250,14,48,195,4,348
250,15,48,195,4,348
250,16,48,195,4,348
250,17,48,195,4,348
250,18,49,195,4,349
250,19,49,195,4,348
250,20,48,195,4,348
250,21,48,195,4,348
250,22,48,195,4,348
250,23,48,195,4,348
250,24,48,195,4,348
250,25,48,195,3,347
250,26,48,194,4,347
250,27,48,194,4,347
250,28,48,194,3,347
250,29,48,194,4,347
250,30,48,194,3,347
250,31,48,194,3,347
250,32,48,194,3,346
250,33,48,194,4,347
250,34,48,194,3,347
250,35,48,194,3,347
250,36,48,194,3,347
250,37,48,194,3,346
250,38,48,194,3,346
250,39,48,194,3,346
250,40,48,194,3,346
250,41,47,194,3,346
250,42,48,194,3,346
250,43,48,193,3,346
250,44,48,194,3,346
250,45,47,194,3,346
250,46,47,194,3,346
250,47,47,194,3,346
250,48,47,194,3,346
250,49,47,194,3,346
250,50,47,194,3,346
--- 250 mm Summary | Avg: L=48 FL=195 FR=9 R=347 ---

========================================
*** IR SENSOR CALIBRATION COMPLETE (10-250mm) ***
========================================
