Dist_mm,Sample,L,FL,FR,R
180,24,43,0,5,988
180,25,42,0,5,988
180,26,43,0,5,988
180,27,43,0,5,988
180,28,42,0,5,988
180,29,42,0,5,988
180,30,43,0,5,988
180,31,42,0,5,988
180,32,42,0,5,988
180,33,42,0,5,988
180,34,43,0,5,989
180,35,43,0,5,988
180,36,43,0,5,988
180,37,43,0,5,989
180,38,42,0,5,988
180,39,43,0,5,988
180,40,43,0,5,989
180,41,43,0,6,988
180,42,42,0,5,988
180,43,43,0,5,989
180,44,43,0,5,989
180,45,42,0,5,989
180,46,43,0,5,989
180,47,42,0,5,988
180,48,42,0,5,988
180,49,43,0,5,988
180,50,43,0,5,989
--- 180 mm Summary | Avg: L=42 FL=0 FR=7 R=988 ---

========================================
>>> Place micromouse at 190 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,43,0,50,905
190,2,43,0,53,905
190,3,43,0,32,905
190,4,43,0,3,904
190,5,43,0,2,904
190,6,43,0,1,904
190,7,43,0,1,904
190,8,43,0,1,904
190,9,43,0,1,904
190,10,43,0,1,904
190,11,43,0,1,903
190,12,43,0,1,904
190,13,43,0,1,904
190,14,43,0,1,903
190,15,43,0,1,904
190,16,42,0,1,903
190,17,43,0,1,904
190,18,43,0,1,904
190,19,43,0,1,903
190,20,42,0,1,903
190,21,42,0,1,904
190,22,42,0,1,903
190,23,43,0,1,904
190,24,42,0,1,904
190,25,42,0,1,903
190,26,43,0,1,903
190,27,42,0,1,904
190,28,42,0,1,903
190,29,42,0,1,903
190,30,43,0,1,904
190,31,42,0,1,903
190,32,43,0,1,903
190,33,43,0,1,904
190,34,43,0,1,903
190,35,43,0,1,903
190,36,43,0,1,904
190,37,43,0,1,903
190,38,43,0,1,903
190,39,43,0,1,904
190,40,43,0,1,904
190,41,43,0,1,904
190,42,43,0,1,904
190,43,42,0,1,904
190,44,42,0,1,904
190,45,43,0,1,904
190,46,42,0,1,903
190,47,43,0,1,903
190,48,43,0,1,904
190,49,43,0,1,904
190,50,43,0,1,904
--- 190 mm Summary | Avg: L=42 FL=0 FR=3 R=903 ---

>>> Place micromouse at 200 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,43,0,43,851
200,2,42,0,46,850
200,3,42,0,11,849
200,4,43,0,0,849
200,5,42,0,2,849
200,6,42,0,0,849
200,7,43,0,0,849
200,8,43,0,0,849
200,9,42,0,0,849
200,10,43,0,0,849
200,11,42,0,0,848
200,12,42,0,0,848
200,13,42,0,0,849
200,14,42,0,0,849
200,15,42,0,0,849
200,16,42,0,0,849
200,17,42,0,0,849
200,18,42,0,0,849
200,19,43,0,0,849
200,20,43,0,0,849
200,21,42,0,0,849
200,22,43,0,0,849
200,23,43,0,0,849
200,24,42,0,0,849
200,25,42,0,0,849
200,26,43,0,0,849
200,27,42,0,0,848
200,28,43,0,0,849
200,29,42,0,0,849
200,30,42,0,0,849
200,31,43,0,0,849
200,32,42,0,0,849
200,33,42,0,0,849
200,34,42,0,0,849
200,35,42,0,0,848
200,36,42,0,0,849
200,37,43,0,0,849
200,38,42,0,0,848
200,39,43,0,0,849
200,40,43,0,0,849
200,41,42,0,0,849
200,42,42,0,0,849
200,43,42,0,0,849
200,44,42,0,0,849
200,45,42,0,0,849
200,46,42,0,0,849
200,47,42,0,0,849
200,48,42,0,0,849
200,49,42,0,0,849
200,50,43,0,0,849
--- 200 mm Summary | Avg: L=42 FL=0 FR=2 R=848 ---

========================================
>>> Place micromouse at 210 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,43,0,47,818
210,2,42,0,48,817
210,3,43,0,27,817
210,4,42,0,4,817
210,5,42,0,0,816
210,6,42,0,0,816
210,7,42,0,0,816
210,8,42,0,0,815
210,9,42,0,0,816
210,10,43,0,0,816
210,11,42,0,0,816
210,12,42,0,0,816
210,13,42,0,0,816
210,14,42,0,0,816
210,15,42,0,0,816
210,16,43,0,0,816
210,17,43,0,0,816
210,18,43,0,0,816
210,19,43,0,0,816
210,20,42,0,0,816
210,21,42,0,0,816
210,22,42,0,0,816
210,23,42,0,0,816
210,24,43,0,0,816
210,25,43,0,0,816
210,26,43,0,0,816
210,27,43,0,0,816
210,28,42,0,0,816
210,29,43,0,0,816
210,30,42,0,0,816
210,31,43,0,0,816
210,32,42,0,0,816
210,33,42,0,0,816
210,34,43,0,0,816
210,35,43,0,0,816
210,36,42,0,0,816
210,37,43,0,0,816
210,38,42,0,0,816
210,39,42,0,0,816
210,40,43,0,0,816
210,41,43,0,0,816
210,42,42,0,0,816
210,43,43,0,0,816
210,44,43,0,0,816
210,45,43,0,0,816
210,46,43,0,0,816
210,47,43,0,0,816
210,48,42,0,0,816
210,49,43,0,0,816
210,50,42,0,0,816
--- 210 mm Summary | Avg: L=42 FL=0 FR=2 R=816 ---

========================================
>>> Place micromouse at 220 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,43,0,42,786
220,2,43,0,43,785
220,3,43,0,25,785
220,4,43,0,1,785
220,5,43,0,0,785
220,6,43,0,0,784
220,7,43,0,0,785
220,8,43,0,0,784
220,9,43,0,0,784
220,10,43,0,0,784
220,11,43,0,0,784
220,12,42,0,0,784
220,13,43,0,0,784
220,14,43,0,0,784
220,15,43,0,0,784
220,16,43,0,0,784
220,17,43,0,0,784
220,18,42,0,0,784
220,19,43,0,0,785
220,20,43,0,0,784
220,21,43,0,0,784
220,22,43,0,0,785
220,23,42,0,0,784
220,24,42,0,0,784
220,25,43,0,0,785
220,26,42,0,0,784
220,27,43,0,0,784
220,28,43,0,0,785
220,29,43,0,0,784
220,30,42,0,0,784
220,31,43,0,0,785
220,32,42,0,0,784
220,33,43,0,0,784
220,34,43,0,0,785
220,35,43,0,0,784
220,36,43,0,0,784
220,37,43,0,0,785
220,38,43,0,0,784
220,39,43,0,0,784
220,40,43,0,0,785
220,41,43,0,0,784
220,42,42,0,0,784
220,43,42,0,0,785
220,44,43,0,0,784
220,45,43,0,0,784
220,46,43,0,0,784
220,47,43,0,0,784
220,48,43,0,0,784
220,49,43,0,0,785
220,50,43,0,0,784
--- 220 mm Summary | Avg: L=42 FL=0 FR=2 R=784 ---

>>> Place micromouse at 230 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,43,0,52,741
230,2,43,0,40,741
230,3,43,0,15,741
230,4,43,0,1,740
230,5,43,0,0,740
230,6,43,0,0,740
230,7,42,0,0,739
230,8,43,0,0,739
230,9,43,0,0,740
230,10,43,0,0,739
230,11,42,0,0,739
230,12,43,0,0,740
230,13,43,0,0,739
230,14,43,0,0,739
230,15,43,0,0,739
230,16,42,0,0,739
230,17,43,0,0,739
230,18,43,0,0,740
230,19,43,0,0,739
230,20,43,0,0,739
230,21,43,0,0,739
230,22,43,0,0,739
230,23,43,0,0,739
230,24,42,0,0,739
230,25,43,0,0,739
230,26,43,0,0,739
230,27,43,0,0,740
230,28,43,0,0,739
230,29,43,0,0,739
230,30,43,0,0,739
230,31,43,0,0,739
230,32,42,0,0,739
230,33,43,0,0,740
230,34,43,0,0,739
230,35,43,0,0,739
230,36,43,0,0,740
230,37,43,0,0,739
230,38,43,0,0,739
230,39,43,0,0,739
230,40,43,0,0,739
230,41,43,0,0,739
230,42,43,0,0,739
230,43,43,0,0,739
230,44,43,0,0,739
230,45,42,0,0,739
230,46,43,0,0,739
230,47,43,0,0,739
230,48,43,0,0,740
230,49,42,0,0,740
230,50,42,0,0,739
--- 230 mm Summary | Avg: L=42 FL=0 FR=2 R=739 ---

========================================
>>> Place micromouse at 240 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,43,0,48,671
240,2,43,0,45,670
240,3,42,0,1,669
240,4,43,0,0,670
240,5,42,0,0,669
240,6,43,0,0,668
240,7,43,0,0,668
240,8,43,0,0,668
240,9,42,0,0,667
240,10,42,0,0,667
240,11,43,0,0,667
240,12,42,0,0,667
240,13,43,0,0,667
240,14,42,0,0,667
240,15,43,0,0,667
240,16,43,0,0,668
240,17,43,0,0,667
240,18,43,0,0,667
240,19,43,0,0,668
240,20,43,0,0,667
240,21,43,0,0,667
240,22,43,0,0,668
240,23,43,0,0,668
240,24,43,0,0,667
240,25,43,0,0,668
240,26,43,0,0,668
240,27,42,0,0,668
240,28,42,0,0,668
240,29,43,0,0,667
240,30,43,0,0,667
240,31,43,0,0,668
240,32,43,0,0,668
240,33,43,0,0,668
240,34,43,0,0,668
240,35,43,0,0,667
240,36,42,0,0,668
240,37,43,0,0,668
240,38,42,0,0,667
240,39,43,0,0,668
240,40,43,0,0,668
240,41,43,0,0,668
240,42,43,0,0,667
240,43,43,0,0,668
240,44,43,0,0,667
240,45,43,0,0,668
240,46,43,0,0,668
240,47,43,0,0,667
240,48,43,0,0,668
240,49,43,0,0,668
240,50,43,0,0,667
--- 240 mm Summary | Avg: L=42 FL=0 FR=1 R=667 ---

>>> Place micromouse at 250 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,43,0,47,641
250,2,43,0,36,641
250,3,43,0,0,640
250,4,43,0,0,640
250,5,43,0,0,639
250,6,43,0,0,639
250,7,43,0,0,638
250,8,43,0,0,638
250,9,43,0,0,638
250,10,43,0,0,638
250,11,43,0,0,638
250,12,43,0,0,638
250,13,43,0,0,638
250,14,43,0,0,638
250,15,43,0,0,638
250,16,43,0,0,638
250,17,43,0,0,638
250,18,43,0,0,638
250,19,43,0,0,638
250,20,43,0,0,638
250,21,43,0,0,638
250,22,43,0,0,638
250,23,43,0,0,638
250,24,43,0,0,638
250,25,43,0,0,638
250,26,43,0,0,638
250,27,43,0,0,638
250,28,43,0,0,638
250,29,43,0,0,638
250,30,43,0,0,638
250,31,43,0,0,638
250,32,43,0,0,638
250,33,43,0,0,638
250,34,43,0,0,638
250,35,43,0,0,638
250,36,43,0,0,638
250,37,43,0,0,639
250,38,43,0,0,638
250,39,43,0,0,638
250,40,43,0,0,638
250,41,43,0,0,638
250,42,43,0,0,638
250,43,43,0,0,638
250,44,43,0,0,638
250,45,43,0,0,638
250,46,43,0,0,639
250,47,43,0,0,638
250,48,43,0,0,638
250,49,43,0,0,638
250,50,43,0,0,638
--- 250 mm Summary | Avg: L=43 FL=0 FR=1 R=638 ---
