>>> Place micromouse at 10 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 10 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
170,27,3,35,650,0
170,28,3,34,653,0
170,29,4,34,653,0
170,30,3,34,658,0
170,31,3,34,652,0
170,32,3,32,650,0
170,33,3,32,652,0
170,34,3,33,655,0
170,35,3,31,658,0
170,36,3,32,653,0
170,37,4,34,652,0
170,38,4,31,649,0
170,39,4,33,654,0
170,40,4,34,654,0
170,41,4,32,657,0
170,42,3,33,655,0
170,43,4,35,652,0
170,44,4,33,649,0
170,45,4,34,651,0
170,46,3,34,654,0
170,47,4,34,653,0
170,48,3,36,656,0
170,49,4,33,656,0
170,50,3,33,652,0
--- 170 mm Summary | Avg: L=3 FL=34 FR=653 R=0 ---

>>> Place micromouse at 180 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 180 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
180,1,7,26,591,0
180,2,5,25,591,0
180,3,4,16,590,0
180,4,4,16,592,0
180,5,3,32,593,0
180,6,4,48,591,0
180,7,3,40,595,0
180,8,4,34,588,0
180,9,3,27,593,0
180,10,3,24,592,0
180,11,4,25,588,0
180,12,4,29,592,0
180,13,3,26,593,0
180,14,3,26,587,0
180,15,4,25,592,0
180,16,3,24,594,0
180,17,4,24,587,0
180,18,4,25,592,0
180,19,4,27,595,0
180,20,3,27,592,0
180,21,4,25,588,0
180,22,4,26,591,0
180,23,4,26,595,0
180,24,4,27,590,0
180,25,3,25,589,0
180,26,3,26,591,0
180,27,3,27,596,0
180,28,3,26,592,0
180,29,4,25,587,0
180,30,3,25,593,0
180,31,3,27,592,0
180,32,4,25,596,0
180,33,3,26,591,0
180,34,3,28,587,0
180,35,3,26,592,0
180,36,3,26,592,0
180,37,3,27,596,0
180,38,3,25,592,0
180,39,4,26,589,0
180,40,3,27,588,0
180,41,3,26,591,0
180,42,3,26,592,0
180,43,3,27,595,0
180,44,3,25,593,0
180,45,4,26,590,0
180,46,3,27,583,0
180,47,3,25,592,0
180,48,3,26,591,0
180,49,4,27,593,0
180,50,4,26,596,0
--- 180 mm Summary | Avg: L=3 FL=26 FR=591 R=0 ---

========================================
>>> Place micromouse at 190 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 190 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
190,1,4,15,536,0
190,2,4,14,535,0
190,3,4,14,537,0
190,4,3,24,536,0
190,5,4,49,538,0
190,6,4,50,540,0
190,7,4,48,533,0
190,8,3,51,538,0
190,9,4,54,537,0
190,10,3,56,536,0
190,11,4,55,539,0
190,12,3,55,537,0
190,13,4,56,535,0
190,14,3,54,538,0
190,15,3,55,537,0
190,16,3,56,533,0
190,17,3,60,538,0
190,18,3,59,541,0
190,19,3,58,537,0
190,20,3,57,537,0
190,21,3,57,537,0
190,22,3,56,541,0
190,23,3,57,536,0
190,24,3,57,535,0
190,25,3,58,537,0
190,26,3,56,541,0
190,27,3,57,535,0
190,28,3,59,532,0
190,29,3,58,537,0
190,30,3,58,537,0
190,31,3,59,542,0
190,32,3,59,538,0
190,33,4,58,532,0
190,34,3,60,535,0
190,35,3,60,537,0
190,36,3,58,539,0
190,37,4,59,541,0
190,38,3,59,538,0
190,39,3,58,535,0
190,40,3,60,533,0
190,41,3,59,537,0
190,42,3,59,537,0
190,43,3,61,540,0
190,44,3,59,541,0
190,45,3,59,539,0
190,46,3,61,536,0
190,47,3,59,533,0
190,48,3,60,535,0
190,49,3,60,537,0
190,50,3,60,538,0
--- 190 mm Summary | Avg: L=3 FL=54 FR=536 R=0 ---

>>> Place micromouse at 200 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 200 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
200,1,6,23,485,0
200,2,4,15,480,0
200,3,4,15,486,0
200,4,3,51,481,0
200,5,3,39,485,0
200,6,3,27,487,0
200,7,3,23,480,0
200,8,3,20,484,0
200,9,3,18,488,0
200,10,3,18,481,0
200,11,3,16,484,0
200,12,3,18,489,0
200,13,4,19,483,0
200,14,3,17,483,0
200,15,3,20,485,0
200,16,3,21,487,0
200,17,3,26,482,0
200,18,3,27,482,0
200,19,3,28,485,0
200,20,4,29,489,0
200,21,3,29,485,0
200,22,3,28,480,0
200,23,3,28,484,0
200,24,3,30,486,0
200,25,3,28,488,0
200,26,3,29,485,0
200,27,3,32,480,0
200,28,3,31,484,0
200,29,4,34,485,0
200,30,4,37,488,0
200,31,4,35,487,0
200,32,4,37,483,0
200,33,4,39,480,0
200,34,4,36,483,0
200,35,4,37,486,0
200,36,4,37,487,0
200,37,4,35,488,0
200,38,4,34,485,0
200,39,4,32,483,0
200,40,4,30,480,0
200,41,4,32,482,0
200,42,3,29,484,0
200,43,4,29,485,0
200,44,4,30,487,0
200,45,3,28,489,0
200,46,4,29,486,0
200,47,4,28,485,0
200,48,4,29,483,0
200,49,4,29,480,0
200,50,4,29,481,0
--- 200 mm Summary | Avg: L=3 FL=28 FR=484 R=0 ---

========================================
>>> Place micromouse at 210 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 210 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
210,1,6,23,445,0
210,2,4,17,439,0
210,3,3,20,446,0
210,4,3,55,437,0
210,5,3,44,443,0
210,6,3,31,441,0
210,7,3,28,442,0
210,8,3,23,446,0
210,9,3,19,440,0
210,10,3,16,442,0
210,11,3,18,445,0
210,12,3,18,442,0
210,13,3,19,441,0
210,14,3,18,443,0
210,15,3,18,443,0
210,16,3,20,437,0
210,17,3,23,442,0
210,18,3,22,444,0
210,19,3,20,444,0
210,20,3,21,438,0
210,21,3,22,441,0
210,22,3,21,442,0
210,23,3,20,446,0
210,24,3,20,441,0
210,25,3,22,438,0
210,26,3,19,442,0
210,27,3,20,443,0
210,28,3,22,447,0
210,29,3,19,442,0
210,30,3,20,437,0
210,31,3,22,440,0
210,32,3,20,442,0
210,33,3,20,444,0
210,34,4,22,446,0
210,35,4,19,444,0
210,36,3,20,440,0
210,37,3,22,438,0
210,38,3,19,442,0
210,39,3,21,442,0
210,40,3,21,443,0
210,41,3,20,445,0
210,42,3,21,445,0
210,43,3,20,442,0
210,44,3,20,440,0
210,45,3,22,439,0
210,46,3,19,439,0
210,47,3,20,441,0
210,48,3,21,442,0
210,49,3,20,442,0
210,50,3,22,444,0
--- 210 mm Summary | Avg: L=3 FL=21 FR=441 R=0 ---

>>> Place micromouse at 220 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 220 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
220,1,7,15,401,0
220,2,5,14,410,0
220,3,5,15,403,0
220,4,3,40,406,0
220,5,3,31,408,0
220,6,3,18,402,0
220,7,3,16,408,0
220,8,3,15,408,0
220,9,3,17,404,0
220,10,3,16,407,0
220,11,3,17,411,0
220,12,3,22,407,0
220,13,3,29,407,0
220,14,3,37,408,0
220,15,3,35,412,0
220,16,3,41,407,0
220,17,3,48,405,0
220,18,3,39,408,0
220,19,3,33,411,0
220,20,3,35,409,0
220,21,3,37,404,0
220,22,3,36,406,0
220,23,3,38,408,0
220,24,3,38,410,0
220,25,3,36,411,0
220,26,3,36,407,0
220,27,3,35,404,0
220,28,3,35,406,0
220,29,3,37,408,0
220,30,3,35,408,0
220,31,4,34,412,0
220,32,3,34,410,0
220,33,3,31,406,0
220,34,3,32,404,0
220,35,3,33,403,0
220,36,3,32,407,0
220,37,3,34,408,0
220,38,3,32,408,0
220,39,3,33,412,0
220,40,4,39,411,0
220,41,3,37,409,0
220,42,3,37,408,0
220,43,3,33,407,0
220,44,3,33,404,0
220,45,3,33,404,0
220,46,3,32,406,0
220,47,3,34,407,0
220,48,3,33,408,0
220,49,3,35,408,0
220,50,3,32,409,0
--- 220 mm Summary | Avg: L=3 FL=31 FR=407 R=0 ---

========================================
>>> Place micromouse at 230 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 230 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
230,1,5,19,375,0
230,2,4,16,368,0
230,3,4,24,373,0
230,4,3,40,370,0
230,5,3,26,370,0
230,6,4,24,372,0
230,7,3,24,375,0
230,8,3,21,370,0
230,9,3,22,372,0
230,10,4,25,374,0
230,11,3,28,376,0
230,12,3,26,372,0
230,13,3,27,368,0
230,14,3,29,373,0
230,15,3,27,374,0
230,16,3,28,376,0
230,17,3,31,373,0
230,18,3,30,366,0
230,19,3,31,370,0
230,20,3,31,373,0
230,21,3,28,374,0
230,22,3,29,377,0
230,23,3,30,374,0
230,24,3,26,372,0
230,25,3,26,369,0
230,26,3,24,369,0
230,27,3,24,371,0
230,28,3,26,372,0
230,29,3,23,373,0
230,30,3,24,374,0
230,31,3,24,376,0
230,32,3,24,374,0
230,33,3,25,373,0
230,34,3,24,370,0
230,35,3,25,367,0
230,36,3,23,368,0
230,37,3,23,369,0
230,38,3,24,371,0
230,39,3,24,371,0
230,40,3,25,372,0
230,41,3,24,373,0
230,42,3,26,372,0
230,43,3,24,374,0
230,44,3,26,375,0
230,45,3,24,376,0
230,46,3,27,376,0
230,47,3,24,376,0
230,48,3,27,376,0
230,49,3,25,375,0
230,50,4,26,374,0
--- 230 mm Summary | Avg: L=3 FL=25 FR=372 R=0 ---

>>> Place micromouse at 240 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 240 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
240,1,4,15,340,0
240,2,4,14,341,0
240,3,3,13,338,0
240,4,3,16,341,0
240,5,3,49,341,0
240,6,3,19,338,0
240,7,3,15,342,0
240,8,3,13,347,0
240,9,3,12,342,0
240,10,3,12,340,0
240,11,3,14,343,0
240,12,3,11,344,0
240,13,3,12,345,0
240,14,3,14,341,0
240,15,3,12,339,0
240,16,3,12,342,0
240,17,3,14,343,0
240,18,3,12,345,0
240,19,3,12,343,0
240,20,3,13,342,0
240,21,3,12,337,0
240,22,3,13,339,0
240,23,3,13,342,0
240,24,3,12,342,0
240,25,3,14,342,0
240,26,3,11,346,0
240,27,3,12,344,0
240,28,3,13,342,0
240,29,3,12,340,0
240,30,3,14,337,0
240,31,3,12,339,0
240,32,4,14,341,0
240,33,3,12,341,0
240,34,3,12,342,0
240,35,3,13,342,0
240,36,3,13,343,0
240,37,3,13,344,0
240,38,3,12,346,0
240,39,3,13,346,0
240,40,3,12,345,0
240,41,3,14,345,0
240,42,4,12,343,0
240,43,3,14,343,0
240,44,3,12,341,0
240,45,3,13,340,0
240,46,4,12,341,0
240,47,3,12,340,0
240,48,3,12,341,0
240,49,3,13,339,0
240,50,3,12,339,0
--- 240 mm Summary | Avg: L=3 FL=13 FR=341 R=0 ---

========================================
>>> Place micromouse at 250 mm <<<
Press button to start 5s sampling (Long press to exit)
========================================
--- Sampling 250 mm (5s @ 100ms) ---
Dist_mm,Sample,L,FL,FR,R
250,1,5,49,309,0
250,2,4,52,304,0
250,3,3,58,308,0
250,4,4,13,309,0
250,5,3,12,304,0
250,6,3,14,308,0
250,7,3,13,314,0
250,8,3,11,311,0
250,9,3,13,306,0
250,10,3,14,309,0
250,11,4,11,310,0
250,12,3,12,313,0
250,13,3,14,309,0
250,14,3,12,307,0
250,15,3,12,305,0
250,16,3,14,310,0
250,17,3,11,310,0
250,18,3,12,313,0
250,19,3,13,313,0
250,20,3,12,310,0
250,21,3,13,309,0
250,22,3,12,306,0
250,23,3,12,307,0
250,24,3,14,309,0
250,25,3,12,310,0
250,26,3,14,310,0
250,27,3,11,311,0
250,28,3,13,314,0
250,29,3,12,314,0
250,30,3,13,313,0
250,31,3,13,310,0
250,32,3,12,309,0
250,33,3,13,309,0
250,34,3,12,307,0
250,35,3,13,306,0
250,36,4,12,305,0
250,37,3,12,306,0
250,38,4,12,307,0
250,39,4,12,308,0
250,40,3,13,309,0
250,41,3,12,308,0
250,42,3,13,309,0
250,43,3,13,309,0
250,44,4,13,309,0
250,45,3,12,309,0
250,46,3,12,309,0
250,47,4,12,310,0
250,48,3,13,309,0
250,49,3,12,310,0
250,50,3,13,309,0
--- 250 mm Summary | Avg: L=3 FL=14 FR=309 R=0 ---

*** IR SENSOR CALIBRATION COMPLETE (10-250mm) ***
========================================
state:PreCalib

FATAL: read zero bytes from port
term_exitfunc: reset failed for dev UNKNOWN: Input/output error
