Time(ms);ActualLinearVel;TargetLinearVel;ActualAngularVel;TargetAngularVel;PWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFFPWML;PWMR;ImuDiff;VelP;VelI;AngP;AngI;RotationFF;LinearFF;RawAngVel
general_params = {
fan_speed = 0.000000,
angular_kp = 0.042000,
angular_ki = 0.000210,
angular_kd = 0.050000,
angular_acc_feed_forward_k = 0.000400,
angular_vel_feed_forward_k = 0.004000,
linear_vel_acc_feed_forward_k = 0.031250,
linear_vel_brake_feed_forward_k = 0.018000,
linear_vel_feed_forward_k = 0.105000,
linear_jerk_ff_k = 0.000000,
linear_jerk_ff_ms = 0.000000,
angular_jerk_ff_k = 0.000000,
angular_jerk_ff_ms = 0.000000,
wall_kp = 0.000000,
wall_ki = 0.000000,
wall_kd = 0.000000,
linear_vel_kp = 2.500000,
linear_vel_ki = 0.010000,
linear_vel_kd = 25.000000,
diagonal_walls_kp = 0.000000,
diagonal_walls_ki = 0.000000,
diagonal_walls_kd = 0.000000,
start_wall_break_mm_left = 5.500000,
start_wall_break_mm_right = 7.200000,
enable_wall_break_correction = 1.000000,
};
t;Vel;TgtVel;AngVel;TgtAngVel;PWM_L;PWM_R;ImuDiff;VelP;VelI;AngP;AngI;RotFF;LinFF;RawAngVel
949.5;1.8562;1.8526;0.2940;0.0000;126;110;-0.0110;-0.0100;-0.0012;-0.0127;-0.0176;0.0000;0.2205;0.0060
950.0;1.8544;1.8498;0.1785;0.0000;124;110;-0.0085;-0.0114;-0.0012;-0.0078;-0.0176;0.0000;0.2205;-0.2825
950.5;1.8526;1.8471;0.0570;0.0000;122;110;-0.0037;-0.0144;-0.0012;-0.0029;-0.0176;0.0000;0.2205;-0.4290
951.0;1.8507;1.8443;-0.0145;0.0000;120;112;0.0769;-0.0158;-0.0012;-0.0000;-0.0176;0.0000;0.2205;-0.3020
951.5;1.8480;1.8416;-0.0855;0.0000;120;114;0.0012;-0.0158;-0.0012;0.0029;-0.0176;0.0000;0.2205;-0.3680
952.0;1.8443;1.8388;-0.1325;0.0000;120;116;0.0037;-0.0144;-0.0012;0.0049;-0.0176;0.0000;0.2205;-0.3215
952.5;1.8407;1.8361;-0.2040;0.0000;120;118;0.0842;-0.0129;-0.0012;0.0078;-0.0176;0.0000;0.2126;-0.4900
953.0;1.8379;1.8329;-0.2290;0.0000;120;118;0.0842;-0.0129;-0.0012;0.0088;-0.0176;0.0000;0.2126;-0.3290
953.5;1.8352;1.8301;-0.2355;0.0000;120;118;0.0061;-0.0129;-0.0012;0.0098;-0.0176;0.0000;0.2126;-0.2605
954.0;1.8338;1.8274;-0.1865;0.0000;118;116;0.0061;-0.0173;-0.0012;0.0078;-0.0176;0.0000;0.2126;0.0085
954.5;1.8324;1.8242;-0.1230;0.0000;118;112;0.0037;-0.0202;-0.0012;0.0049;-0.0176;0.0000;0.2126;0.1305
955.0;1.8301;1.8214;-0.1075;0.0000;116;112;0.0818;-0.0231;-0.0012;0.0039;-0.0176;0.0000;0.2126;-0.0455
955.5;1.8283;1.8182;-0.0660;0.0000;116;110;0.0012;-0.0261;-0.0012;0.0020;-0.0176;0.0000;0.2126;0.1010
956.0;1.8265;1.8150;-0.0240;0.0000;116;110;-0.0012;-0.0290;-0.0026;0.0010;-0.0176;0.0000;0.2047;0.1425
956.5;1.8251;1.8123;0.0170;0.0000;114;109;0.0769;-0.0334;-0.0026;-0.0010;-0.0176;0.0000;0.2047;0.1820
957.0;1.8223;1.8091;0.0125;0.0000;114;107;0.0769;-0.0334;-0.0026;-0.0010;-0.0176;0.0000;0.2047;-0.0065
957.5;1.8182;1.8059;-0.0040;0.0000;114;109;0.0769;-0.0319;-0.0026;-0.0000;-0.0176;0.0000;0.2047;-0.0700
958.0;1.8146;1.8031;-0.0065;0.0000;114;109;0.0769;-0.0305;-0.0026;-0.0000;-0.0176;0.0000;0.2047;-0.0160
958.5;1.8114;1.7999;-0.0680;0.0000;114;110;0.0794;-0.0290;-0.0026;0.0020;-0.0176;0.0000;0.2047;-0.3140
959.0;1.8077;1.7967;-0.0870;0.0000;114;110;0.0794;-0.0290;-0.0026;0.0029;-0.0176;0.0000;0.1969;-0.1625
959.5;1.8054;1.7935;-0.1450;0.0000;112;110;0.0037;-0.0305;-0.0026;0.0059;-0.0176;0.0000;0.1969;-0.3780
960.0;1.8027;1.7903;-0.1605;0.0000;112;110;0.0818;-0.0319;-0.0026;0.0059;-0.0176;0.0000;0.1969;-0.2215
960.5;1.7999;1.7871;-0.1665;0.0000;110;110;0.0037;-0.0334;-0.0026;0.0068;-0.0176;0.0000;0.1969;-0.1920
961.0;1.7972;1.7834;-0.1325;0.0000;110;109;0.0037;-0.0349;-0.0026;0.0049;-0.0176;0.0000;0.1969;0.0035
961.5;1.7944;1.7802;-0.0930;0.0000;110;107;0.0794;-0.0363;-0.0041;0.0029;-0.0176;0.0000;0.1969;0.0670
962.0;1.7912;1.7770;-0.0820;0.0000;110;107;0.0794;-0.0363;-0.0041;0.0029;-0.0176;0.0000;0.1969;-0.0380
962.5;1.7875;1.7738;-0.0635;0.0000;110;107;0.0794;-0.0349;-0.0041;0.0020;-0.0176;0.0000;0.1890;0.0110
963.0;1.7834;1.7701;-0.0430;0.0000;110;107;0.0012;-0.0334;-0.0041;0.0010;-0.0176;0.0000;0.1890;0.0375
963.5;1.7802;1.7669;0.0025;0.0000;110;107;0.0769;-0.0334;-0.0041;-0.0010;-0.0176;0.0000;0.1890;0.1840
964.0;1.7761;1.7633;0.0210;0.0000;110;107;-0.0012;-0.0319;-0.0041;-0.0010;-0.0176;0.0000;0.1890;0.0965
964.5;1.7720;1.7601;0.0630;0.0000;112;105;-0.0037;-0.0305;-0.0041;-0.0029;-0.0176;0.0000;0.1890;0.2305
965.0;1.7679;1.7564;0.0980;0.0000;112;105;-0.0037;-0.0290;-0.0041;-0.0049;-0.0176;0.0000;0.1890;0.2380
965.5;1.7628;1.7532;0.1445;0.0000;114;107;0.0720;-0.0246;-0.0041;-0.0068;-0.0176;0.0000;0.1811;0.3310
966.0;1.7569;1.7495;0.1655;0.0000;116;109;0.0720;-0.0202;-0.0041;-0.0078;-0.0176;0.0000;0.1811;0.2500
966.5;1.7514;1.7459;0.2150;0.0000;118;109;0.0696;-0.0144;-0.0041;-0.0098;-0.0176;0.0000;0.1811;0.4115
967.0;1.7459;1.7422;0.2485;0.0000;120;110;-0.0110;-0.0100;-0.0041;-0.0108;-0.0176;0.0000;0.1811;0.3820
967.5;1.7413;1.7386;0.2535;0.0000;120;110;-0.0110;-0.0070;-0.0041;-0.0108;-0.0176;0.0000;0.1811;0.2745
968.0;1.7367;1.7353;0.2940;0.0000;120;109;-0.0110;-0.0056;-0.0041;-0.0127;-0.0176;0.0000;0.1811;0.4555
968.5;1.7326;1.7317;0.3200;0.0000;120;109;-0.0134;-0.0041;-0.0041;-0.0137;-0.0176;0.0000;0.1732;0.4235
969.0;1.7285;1.7280;0.4055;0.0000;120;107;-0.0159;-0.0026;-0.0041;-0.0176;-0.0176;0.0000;0.1732;0.7485
969.5;1.7239;1.7239;0.4945;0.0000;122;107;-0.0965;0.0003;-0.0041;-0.0215;-0.0176;0.0000;0.1732;0.8490
970.0;1.7189;1.7202;0.5810;0.0000;124;105;-0.0989;0.0032;-0.0041;-0.0244;-0.0176;0.0000;0.1732;0.9270
970.5;1.7138;1.7166;0.6690;0.0000;126;105;-0.1038;0.0062;-0.0041;-0.0283;-0.0186;0.0000;0.1732;1.0225
971.0;1.7088;1.7129;0.7235;0.0000;126;105;-0.1038;0.0105;-0.0041;-0.0313;-0.0186;0.0000;0.1732;0.9415
971.5;1.7033;1.7092;0.7935;0.0000;128;103;-0.0281;0.0135;-0.0041;-0.0342;-0.0186;0.0000;0.1654;1.0735
972.0;1.6983;1.7051;0.8150;0.0000;128;105;-0.1087;0.0179;-0.0041;-0.0352;-0.0186;0.0000;0.1654;0.9000
972.5;1.6928;1.7015;0.8485;0.0000;130;103;-0.1087;0.0208;-0.0041;-0.0362;-0.0186;0.0000;0.1654;0.9835
973.0;1.6877;1.6973;0.8500;0.0000;132;105;-0.1087;0.0237;-0.0041;-0.0362;-0.0186;0.0000;0.1654;0.8560
973.5;1.6827;1.6937;0.8535;0.0000;132;105;-0.1087;0.0267;-0.0041;-0.0362;-0.0196;0.0000;0.1654;0.8660
974.0;1.6781;1.6896;0.8115;0.0000;132;105;-0.1087;0.0281;-0.0041;-0.0342;-0.0196;0.0000;0.1654;0.6435
974.5;1.6735;1.6859;0.7090;0.0000;128;105;-0.0256;0.0296;-0.0041;-0.0303;-0.0196;0.0000;0.1575;0.2990
975.0;1.6690;1.6818;0.5245;0.0000;126;107;0.0574;0.0311;-0.0041;-0.0225;-0.0196;0.0000;0.1575;-0.2140
975.5;1.6648;1.6777;0.3365;0.0000;122;109;0.0647;0.0325;-0.0041;-0.0147;-0.0196;0.0000;0.1575;-0.4145
976.0;1.6612;1.6740;0.1395;0.0000;118;109;-0.0061;0.0311;-0.0041;-0.0068;-0.0196;0.0000;0.1575;-0.6490
976.5;1.6575;1.6699;-0.0145;0.0000;116;110;-0.0012;0.0296;-0.0026;-0.0000;-0.0196;0.0000;0.1575;-0.6295
977.0;1.6538;1.6658;-0.1020;0.0000;114;110;0.0794;0.0296;-0.0026;0.0039;-0.0196;0.0000;0.1575;-0.4535
977.5;1.6506;1.6616;-0.1490;0.0000;112;109;0.0037;0.0267;-0.0026;0.0059;-0.0196;0.0000;0.1575;-0.3360
978.0;1.6479;1.6580;-0.1300;0.0000;110;107;0.0037;0.0237;-0.0026;0.0049;-0.0196;0.0000;0.1575;-0.0550
978.5;1.6456;1.6538;-0.0880;0.0000;110;105;0.0012;0.0193;-0.0026;0.0029;-0.0196;0.0000;0.1575;0.0815
979.0;1.6442;1.6497;-0.0490;0.0000;107;101;-0.0769;0.0135;-0.0026;0.0020;-0.0196;0.0000;0.1575;0.1060
979.5;1.6424;1.6456;0.0055;0.0000;105;97;-0.0012;0.0076;-0.0026;-0.0010;-0.0196;0.0000;0.1575;0.2235
980.0;1.6410;1.6419;0.0195;0.0000;103;95;-0.0794;0.0003;-0.0026;-0.0010;-0.0196;0.0000;0.1575;0.0765
980.5;1.6392;1.6378;0.0325;0.0000;101;93;-0.0012;-0.0041;-0.0026;-0.0020;-0.0196;0.0000;0.1575;0.0840
981.0;1.6374;1.6337;-0.0130;0.0000;99;91;0.0769;-0.0100;-0.0026;-0.0000;-0.0196;0.0000;0.1575;-0.1945
981.5;1.6355;1.6296;-0.0425;0.0000;97;89;0.0012;-0.0158;-0.0026;0.0010;-0.0196;0.0000;0.1496;-0.1605
982.0;1.6342;1.6259;-0.0975;0.0000;93;89;0.0012;-0.0217;-0.0026;0.0039;-0.0196;0.0000;0.1496;-0.3190
982.5;1.6328;1.6218;-0.1245;0.0000;91;85;0.0037;-0.0275;-0.0026;0.0049;-0.0196;0.0000;0.1496;-0.2310
983.0;1.6314;1.6177;-0.1640;0.0000;89;83;-0.1526;-0.0349;-0.0026;0.0068;-0.0196;0.0000;0.1496;-0.3215
983.5;1.6305;1.6136;-0.1570;0.0000;87;79;0.0037;-0.0422;-0.0041;0.0059;-0.0196;0.0000;0.1496;-0.1285
984.0;1.6291;1.6099;-0.1030;0.0000;87;77;-0.1551;-0.0481;-0.0041;0.0039;-0.0196;0.0000;0.1496;0.1110
984.5;1.6277;1.6058;-0.0790;0.0000;83;75;0.0012;-0.0554;-0.0041;0.0029;-0.0196;0.0000;0.1496;0.0180
985.0;1.6264;1.6016;-0.0240;0.0000;83;73;-0.0794;-0.0612;-0.0041;0.0010;-0.0196;0.0000;0.1496;0.1965
985.5;1.6241;1.5980;-0.0155;0.0000;81;71;-0.0794;-0.0656;-0.0041;-0.0000;-0.0196;0.0000;0.1496;0.0180
986.0;1.6213;1.5939;0.0255;0.0000;81;69;-0.0794;-0.0700;-0.0041;-0.0020;-0.0196;0.0000;0.1496;0.1890
986.5;1.6204;1.5897;0.0210;0.0000;79;67;-0.0794;-0.0774;-0.0056;-0.0010;-0.0196;0.0000;0.1496;0.0035
987.0;1.6195;1.5856;0.0020;0.0000;77;65;-0.0012;-0.0847;-0.0056;-0.0010;-0.0196;0.0000;0.1496;-0.0750
987.5;1.6181;1.5820;-0.0465;0.0000;75;64;-0.1551;-0.0920;-0.0056;0.0010;-0.0196;0.0000;0.1496;-0.2410
988.0;1.6168;1.5778;-0.1215;0.0000;73;64;-0.0745;-0.0979;-0.0056;0.0049;-0.0196;0.0000;0.1496;-0.4215
988.5;1.6149;1.5737;-0.2090;0.0000;69;62;0.0061;-0.1037;-0.0070;0.0078;-0.0196;0.0000;0.1496;-0.5585
989.0;1.6126;1.5696;-0.3110;0.0000;67;64;0.0110;-0.1081;-0.0070;0.0127;-0.0196;0.0000;0.1496;-0.7200
989.5;1.6081;1.5659;-0.3455;0.0000;69;64;0.0891;-0.1067;-0.0070;0.0137;-0.0196;0.0000;0.1496;-0.4830
990.0;1.6035;1.5618;-0.4090;0.0000;69;67;0.0134;-0.1052;-0.0070;0.0166;-0.0196;0.0000;0.1496;-0.6635
990.5;1.5980;1.5577;-0.4155;0.0000;71;69;-0.0647;-0.1023;-0.0085;0.0166;-0.0186;0.0000;0.1417;-0.4415
991.0;1.5934;1.5536;-0.3975;0.0000;73;69;-0.0647;-0.0993;-0.0085;0.0166;-0.0186;0.0000;0.1417;-0.3240
991.5;1.5879;1.5499;-0.2880;0.0000;77;71;-0.0696;-0.0964;-0.0085;0.0117;-0.0186;0.0000;0.1417;0.1500
992.0;1.5820;1.5458;-0.1525;0.0000;79;71;-0.0745;-0.0920;-0.0100;0.0059;-0.0186;0.0000;0.1417;0.3895
992.5;1.5769;1.5417;0.0155;0.0000;83;71;-0.1575;-0.0876;-0.0100;-0.0010;-0.0186;0.0000;0.1417;0.6875
993.0;1.5714;1.5375;0.1855;0.0000;87;69;-0.0867;-0.0847;-0.0100;-0.0078;-0.0186;0.0000;0.1417;0.8660
993.5;1.5659;1.5339;0.2720;0.0000;89;69;-0.1673;-0.0817;-0.0100;-0.0117;-0.0186;0.0000;0.1417;0.6165
994.0;1.5600;1.5298;0.3975;0.0000;93;69;-0.1722;-0.0759;-0.0100;-0.0176;-0.0186;0.0000;0.1417;0.9000
